Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 31.646683(31.646683),data_time: 28.673265(28.673265),train_time: 2.973418(2.973418)
 1 th batch,total_time: 0.455020(16.050852),data_time: 0.024168(14.348716),train_time: 0.430853(1.702136)
 2 th batch,total_time: 0.172155(10.757953),data_time: 0.023865(9.573766),train_time: 0.148290(1.184187)
 3 th batch,total_time: 0.453633(8.181873),data_time: 0.305718(7.256754),train_time: 0.147915(0.925119)
 4 th batch,total_time: 0.458066(6.637111),data_time: 0.308584(5.867120),train_time: 0.149482(0.769991)
 5 th batch,total_time: 0.453649(5.606534),data_time: 0.305045(4.940108),train_time: 0.148603(0.666427)
 6 th batch,total_time: 0.455334(4.870649),data_time: 0.306595(4.278177),train_time: 0.148739(0.592471)
 7 th batch,total_time: 0.455875(4.318802),data_time: 0.306385(3.781703),train_time: 0.149490(0.537099)
 8 th batch,total_time: 0.444966(3.888376),data_time: 0.305677(3.395478),train_time: 0.139289(0.492898)
 9 th batch,total_time: 0.465661(3.546104),data_time: 0.315508(3.087481),train_time: 0.150152(0.458623)
 10 th batch,total_time: 0.528016(3.271732),data_time: 0.389329(2.842195),train_time: 0.138686(0.429538)
 11 th batch,total_time: 0.462045(3.037592),data_time: 0.315278(2.631618),train_time: 0.146767(0.405974)
 12 th batch,total_time: 0.456806(2.839070),data_time: 0.311303(2.453132),train_time: 0.145503(0.385937)
 13 th batch,total_time: 0.468918(2.669773),data_time: 0.318963(2.300692),train_time: 0.149955(0.369082)
 14 th batch,total_time: 0.454915(2.522116),data_time: 0.306244(2.167729),train_time: 0.148671(0.354388)
 15 th batch,total_time: 0.450610(2.392647),data_time: 0.306301(2.051389),train_time: 0.144309(0.341258)
 16 th batch,total_time: 0.466960(2.279371),data_time: 0.312411(1.949096),train_time: 0.154549(0.330275)
 17 th batch,total_time: 0.452900(2.177901),data_time: 0.300317(1.857498),train_time: 0.152584(0.320403)
 18 th batch,total_time: 0.443311(2.086606),data_time: 0.304788(1.775776),train_time: 0.138524(0.310830)
 19 th batch,total_time: 0.461949(2.005374),data_time: 0.316294(1.702802),train_time: 0.145655(0.302572)
 20 th batch,total_time: 0.453709(1.931485),data_time: 0.309808(1.636469),train_time: 0.143901(0.295016)
 21 th batch,total_time: 0.456805(1.864454),data_time: 0.312505(1.576289),train_time: 0.144299(0.288165)
 22 th batch,total_time: 0.455419(1.803191),data_time: 0.310238(1.521243),train_time: 0.145180(0.281948)
 23 th batch,total_time: 0.455425(1.747035),data_time: 0.310746(1.470806),train_time: 0.144679(0.276229)
 24 th batch,total_time: 0.456209(1.695402),data_time: 0.311476(1.424432),train_time: 0.144733(0.270969)
 25 th batch,total_time: 0.456784(1.647762),data_time: 0.309946(1.381568),train_time: 0.146838(0.266195)
 26 th batch,total_time: 0.454791(1.603578),data_time: 0.309449(1.341859),train_time: 0.145342(0.261719)
 27 th batch,total_time: 0.455865(1.562588),data_time: 0.310750(1.305034),train_time: 0.145115(0.257554)
 28 th batch,total_time: 0.462217(1.524645),data_time: 0.310722(1.270748),train_time: 0.151495(0.253897)
 29 th batch,total_time: 0.454803(1.488983),data_time: 0.303432(1.238504),train_time: 0.151371(0.250480)
 30 th batch,total_time: 0.453839(1.455592),data_time: 0.304738(1.208382),train_time: 0.149101(0.247209)
 31 th batch,total_time: 0.456537(1.424371),data_time: 0.307495(1.180229),train_time: 0.149043(0.244142)
 32 th batch,total_time: 0.457097(1.395060),data_time: 0.307117(1.153771),train_time: 0.149980(0.241288)
 33 th batch,total_time: 0.454780(1.367404),data_time: 0.306127(1.128841),train_time: 0.148653(0.238564)
 34 th batch,total_time: 0.455475(1.341349),data_time: 0.305662(1.105321),train_time: 0.149813(0.236028)
 35 th batch,total_time: 0.452913(1.316671),data_time: 0.305136(1.083094),train_time: 0.147777(0.233577)
 36 th batch,total_time: 0.452053(1.293302),data_time: 0.307472(1.062131),train_time: 0.144580(0.231171)
 37 th batch,total_time: 0.461897(1.271423),data_time: 0.310090(1.042341),train_time: 0.151807(0.229083)
 38 th batch,total_time: 0.455899(1.250512),data_time: 0.303286(1.023391),train_time: 0.152613(0.227122)
 39 th batch,total_time: 0.452750(1.230568),data_time: 0.302388(1.005366),train_time: 0.150362(0.225203)
 40 th batch,total_time: 0.456001(1.211677),data_time: 0.304917(0.988281),train_time: 0.151084(0.223395)
 41 th batch,total_time: 0.451996(1.193589),data_time: 0.303775(0.971984),train_time: 0.148221(0.221605)
 42 th batch,total_time: 0.443472(1.176144),data_time: 0.306137(0.956499),train_time: 0.137335(0.219646)
 43 th batch,total_time: 0.464378(1.159968),data_time: 0.319416(0.942020),train_time: 0.144962(0.217948)
 44 th batch,total_time: 0.456928(1.144345),data_time: 0.310858(0.927994),train_time: 0.146070(0.216351)
 45 th batch,total_time: 0.459862(1.129465),data_time: 0.309169(0.914541),train_time: 0.150693(0.214924)
 46 th batch,total_time: 0.452302(1.115057),data_time: 0.304103(0.901553),train_time: 0.148199(0.213504)
 47 th batch,total_time: 0.457536(1.101359),data_time: 0.308321(0.889194),train_time: 0.149215(0.212165)
 48 th batch,total_time: 0.445172(1.087967),data_time: 0.305290(0.877278),train_time: 0.139882(0.210689)
 49 th batch,total_time: 0.462216(1.075452),data_time: 0.313146(0.865995),train_time: 0.149070(0.209457)
 50 th batch,total_time: 0.454406(1.063275),data_time: 0.308328(0.855060),train_time: 0.146077(0.208214)
 51 th batch,total_time: 0.458172(1.051638),data_time: 0.308703(0.844554),train_time: 0.149469(0.207085)
 52 th batch,total_time: 0.446270(1.040216),data_time: 0.307699(0.834424),train_time: 0.138571(0.205792)
 53 th batch,total_time: 0.464226(1.029550),data_time: 0.318954(0.824878),train_time: 0.145272(0.204671)
 54 th batch,total_time: 0.458406(1.019165),data_time: 0.309816(0.815514),train_time: 0.148590(0.203651)
