Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
 0 th batch,total_time: 45.810644(45.810644),data_time: 45.421701(45.421701),train_time: 0.388943(0.388943)
 1 th batch,total_time: 0.030093(22.920369),data_time: 0.000918(22.711309),train_time: 0.029176(0.209059)
 2 th batch,total_time: 0.019257(15.286665),data_time: 0.000554(15.141058),train_time: 0.018703(0.145607)
 3 th batch,total_time: 0.022964(11.470739),data_time: 0.001756(11.356232),train_time: 0.021208(0.114507)
 4 th batch,total_time: 0.024358(9.181463),data_time: 0.002451(9.085476),train_time: 0.021907(0.095987)
 5 th batch,total_time: 0.033757(7.656845),data_time: 0.005741(7.572187),train_time: 0.028015(0.084659)
 6 th batch,total_time: 0.029840(6.567273),data_time: 0.000913(6.490576),train_time: 0.028927(0.076697)
 7 th batch,total_time: 0.030284(5.750150),data_time: 0.002938(5.679622),train_time: 0.027346(0.070528)
 8 th batch,total_time: 0.030032(5.114581),data_time: 0.001304(5.048697),train_time: 0.028728(0.065884)
 9 th batch,total_time: 0.029946(4.606118),data_time: 0.001054(4.543933),train_time: 0.028891(0.062184)
 10 th batch,total_time: 0.029147(4.190029),data_time: 0.001137(4.130952),train_time: 0.028010(0.059078)
 11 th batch,total_time: 0.039104(3.844119),data_time: 0.000983(3.786788),train_time: 0.038121(0.057331)
 12 th batch,total_time: 0.029159(3.550660),data_time: 0.001241(3.495592),train_time: 0.027917(0.055069)
 13 th batch,total_time: 0.028892(3.299105),data_time: 0.000979(3.245976),train_time: 0.027913(0.053129)
 14 th batch,total_time: 0.033592(3.081405),data_time: 0.003534(3.029814),train_time: 0.030058(0.051591)
 15 th batch,total_time: 0.028720(2.890612),data_time: 0.000930(2.840508),train_time: 0.027790(0.050103)
 16 th batch,total_time: 0.028201(2.722235),data_time: 0.001248(2.673493),train_time: 0.026953(0.048742)
 17 th batch,total_time: 0.029726(2.572651),data_time: 0.000996(2.525021),train_time: 0.028729(0.047630)
 18 th batch,total_time: 0.029851(2.438819),data_time: 0.000912(2.392173),train_time: 0.028939(0.046646)
 19 th batch,total_time: 0.029475(2.318352),data_time: 0.001024(2.272616),train_time: 0.028451(0.045736)
 20 th batch,total_time: 0.030837(2.209423),data_time: 0.001329(2.164459),train_time: 0.029508(0.044963)
 21 th batch,total_time: 0.029423(2.110332),data_time: 0.001091(2.066124),train_time: 0.028332(0.044207)
 22 th batch,total_time: 0.031439(2.019945),data_time: 0.001867(1.976374),train_time: 0.029572(0.043571)
 23 th batch,total_time: 0.029392(1.937005),data_time: 0.000938(1.894064),train_time: 0.028454(0.042941)
 24 th batch,total_time: 0.030859(1.860760),data_time: 0.001447(1.818360),train_time: 0.029412(0.042400)
 25 th batch,total_time: 0.030447(1.790363),data_time: 0.001020(1.748462),train_time: 0.029427(0.041901)
 26 th batch,total_time: 0.029114(1.725132),data_time: 0.000916(1.683738),train_time: 0.028198(0.041394)
 27 th batch,total_time: 0.030152(1.664597),data_time: 0.001046(1.623642),train_time: 0.029106(0.040955)
 28 th batch,total_time: 0.031527(1.608284),data_time: 0.000913(1.567686),train_time: 0.030614(0.040598)
 29 th batch,total_time: 0.029767(1.555667),data_time: 0.001533(1.515481),train_time: 0.028234(0.040186)
 30 th batch,total_time: 0.032881(1.506544),data_time: 0.006463(1.466803),train_time: 0.026418(0.039742)
 31 th batch,total_time: 0.027550(1.460326),data_time: 0.001497(1.421012),train_time: 0.026053(0.039314)
 32 th batch,total_time: 0.030978(1.417012),data_time: 0.002292(1.378020),train_time: 0.028686(0.038992)
 33 th batch,total_time: 0.029477(1.376202),data_time: 0.001767(1.337542),train_time: 0.027710(0.038660)
 34 th batch,total_time: 0.032050(1.337798),data_time: 0.005315(1.299479),train_time: 0.026735(0.038320)
 35 th batch,total_time: 0.029888(1.301467),data_time: 0.003145(1.263469),train_time: 0.026743(0.037998)
 36 th batch,total_time: 0.029833(1.267099),data_time: 0.002880(1.229399),train_time: 0.026953(0.037699)
 37 th batch,total_time: 0.029752(1.234537),data_time: 0.002472(1.197112),train_time: 0.027280(0.037425)
 38 th batch,total_time: 0.032219(1.203708),data_time: 0.004712(1.166537),train_time: 0.027507(0.037171)
 39 th batch,total_time: 0.029338(1.174349),data_time: 0.003536(1.137462),train_time: 0.025802(0.036887)
 40 th batch,total_time: 0.030793(1.146458),data_time: 0.004360(1.109826),train_time: 0.026434(0.036632)
 41 th batch,total_time: 0.028606(1.119842),data_time: 0.002423(1.083459),train_time: 0.026183(0.036383)
 42 th batch,total_time: 0.030804(1.094516),data_time: 0.003846(1.058352),train_time: 0.026958(0.036164)
 43 th batch,total_time: 0.029650(1.070314),data_time: 0.002953(1.034365),train_time: 0.026697(0.035949)
 44 th batch,total_time: 0.028322(1.047159),data_time: 0.002820(1.011442),train_time: 0.025502(0.035717)
 45 th batch,total_time: 0.034666(1.025148),data_time: 0.004222(0.989546),train_time: 0.030443(0.035602)
 46 th batch,total_time: 0.031199(1.004000),data_time: 0.000982(0.968513),train_time: 0.030217(0.035487)
 47 th batch,total_time: 0.023039(0.983563),data_time: 0.000953(0.948355),train_time: 0.022086(0.035208)
 48 th batch,total_time: 0.026107(0.964023),data_time: 0.005628(0.929116),train_time: 0.020479(0.034908)
 49 th batch,total_time: 0.030768(0.945358),data_time: 0.009635(0.910726),train_time: 0.021133(0.034632)
 50 th batch,total_time: 0.027231(0.927356),data_time: 0.008545(0.893037),train_time: 0.018686(0.034319)
 51 th batch,total_time: 0.033686(0.910170),data_time: 0.010174(0.876058),train_time: 0.023513(0.034112)
 52 th batch,total_time: 0.035820(0.893673),data_time: 0.005321(0.859629),train_time: 0.030499(0.034043)
 53 th batch,total_time: 0.029639(0.877672),data_time: 0.001369(0.843736),train_time: 0.028270(0.033936)
 54 th batch,total_time: 0.029042(0.862242),data_time: 0.001152(0.828416),train_time: 0.027889(0.033827)
 55 th batch,total_time: 0.030351(0.847387),data_time: 0.002035(0.813659),train_time: 0.028316(0.033728)
 56 th batch,total_time: 0.030168(0.833050),data_time: 0.001922(0.799418),train_time: 0.028246(0.033632)
 57 th batch,total_time: 0.030036(0.819205),data_time: 0.001037(0.785653),train_time: 0.028999(0.033552)
