Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 18.565046(18.565046),data_time: 17.326703(17.326703),train_time: 1.238343(1.238343)
 1 th batch,total_time: 0.455066(9.510056),data_time: 0.023872(8.675288),train_time: 0.431194(0.834768)
 2 th batch,total_time: 0.170604(6.396905),data_time: 0.023876(5.791484),train_time: 0.146728(0.605422)
 3 th batch,total_time: 0.450829(4.910386),data_time: 0.306633(4.420271),train_time: 0.144197(0.490115)
 4 th batch,total_time: 2.011937(4.330696),data_time: 1.864000(3.909017),train_time: 0.147937(0.421680)
 5 th batch,total_time: 0.970554(3.770673),data_time: 0.823260(3.394724),train_time: 0.147294(0.375949)
 6 th batch,total_time: 0.889713(3.359107),data_time: 0.740521(3.015552),train_time: 0.149192(0.343555)
 7 th batch,total_time: 0.481075(2.999353),data_time: 0.335720(2.680573),train_time: 0.145355(0.318780)
 8 th batch,total_time: 1.670805(2.851737),data_time: 1.523576(2.552018),train_time: 0.147229(0.299719)
 9 th batch,total_time: 0.873442(2.653907),data_time: 0.727920(2.369608),train_time: 0.145522(0.284299)
 10 th batch,total_time: 1.216262(2.523212),data_time: 1.068836(2.251356),train_time: 0.147426(0.271856)
 11 th batch,total_time: 0.454021(2.350779),data_time: 0.307759(2.089390),train_time: 0.146262(0.261390)
 12 th batch,total_time: 1.522251(2.287047),data_time: 1.376152(2.034525),train_time: 0.146099(0.252521)
 13 th batch,total_time: 0.891906(2.187394),data_time: 0.747121(1.942568),train_time: 0.144785(0.244826)
 14 th batch,total_time: 1.444136(2.137843),data_time: 1.297186(1.899542),train_time: 0.146951(0.238301)
 15 th batch,total_time: 0.458202(2.032866),data_time: 0.307986(1.800070),train_time: 0.150216(0.232796)
 16 th batch,total_time: 1.314983(1.990637),data_time: 1.169478(1.762976),train_time: 0.145505(0.227661)
 17 th batch,total_time: 0.894145(1.929721),data_time: 0.747806(1.706578),train_time: 0.146339(0.223143)
 18 th batch,total_time: 1.458838(1.904938),data_time: 1.312544(1.685839),train_time: 0.146293(0.219098)
 19 th batch,total_time: 0.458589(1.832620),data_time: 0.311254(1.617110),train_time: 0.147336(0.215510)
 20 th batch,total_time: 1.222037(1.803545),data_time: 1.074651(1.591279),train_time: 0.147387(0.212266)
 21 th batch,total_time: 0.918245(1.763304),data_time: 0.773034(1.554086),train_time: 0.145211(0.209218)
 22 th batch,total_time: 1.470129(1.750557),data_time: 1.321605(1.543978),train_time: 0.148524(0.206579)
 23 th batch,total_time: 0.452800(1.696484),data_time: 0.308141(1.492485),train_time: 0.144659(0.203999)
 24 th batch,total_time: 1.069039(1.671386),data_time: 0.919588(1.469569),train_time: 0.149451(0.201817)
 25 th batch,total_time: 0.967622(1.644318),data_time: 0.818988(1.444546),train_time: 0.148634(0.199772)
 26 th batch,total_time: 1.642060(1.644235),data_time: 1.495855(1.446447),train_time: 0.146205(0.197788)
 27 th batch,total_time: 0.452732(1.601681),data_time: 0.308560(1.405808),train_time: 0.144172(0.195873)
 28 th batch,total_time: 0.887519(1.577055),data_time: 0.740517(1.382867),train_time: 0.147002(0.194188)
 29 th batch,total_time: 1.103174(1.561259),data_time: 0.957086(1.368674),train_time: 0.146088(0.192585)
