Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 5.806522(5.806522),data_time: 5.428721(5.428721),train_time: 0.377801(0.377801)
 1 th batch,total_time: 0.029444(2.917983),data_time: 0.001093(2.714907),train_time: 0.028351(0.203076)
 2 th batch,total_time: 0.022874(1.952946),data_time: 0.000829(1.810214),train_time: 0.022044(0.142732)
 3 th batch,total_time: 0.075152(1.483498),data_time: 0.042540(1.368296),train_time: 0.032612(0.115202)
 4 th batch,total_time: 0.030919(1.192982),data_time: 0.000926(1.094822),train_time: 0.029993(0.098160)
 5 th batch,total_time: 0.052875(1.002964),data_time: 0.021007(0.915853),train_time: 0.031868(0.087111)
 6 th batch,total_time: 0.032284(0.864295),data_time: 0.000920(0.785148),train_time: 0.031364(0.079148)
 7 th batch,total_time: 0.042972(0.761630),data_time: 0.008066(0.688013),train_time: 0.034906(0.073617)
 8 th batch,total_time: 0.033661(0.680745),data_time: 0.000918(0.611669),train_time: 0.032743(0.069076)
 9 th batch,total_time: 0.034050(0.616075),data_time: 0.000962(0.550598),train_time: 0.033088(0.065477)
 10 th batch,total_time: 0.036543(0.563390),data_time: 0.004417(0.500945),train_time: 0.032126(0.062445)
 11 th batch,total_time: 0.033421(0.519226),data_time: 0.001363(0.459313),train_time: 0.032058(0.059913)
 12 th batch,total_time: 0.038846(0.482274),data_time: 0.007227(0.424538),train_time: 0.031619(0.057736)
 13 th batch,total_time: 0.034058(0.450259),data_time: 0.000959(0.394282),train_time: 0.033099(0.055977)
 14 th batch,total_time: 0.038242(0.422791),data_time: 0.006174(0.368408),train_time: 0.032068(0.054383)
 15 th batch,total_time: 0.032749(0.398413),data_time: 0.000911(0.345439),train_time: 0.031839(0.052974)
 16 th batch,total_time: 0.039696(0.377312),data_time: 0.007735(0.325575),train_time: 0.031962(0.051738)
 17 th batch,total_time: 0.032592(0.358161),data_time: 0.000933(0.307539),train_time: 0.031659(0.050622)
 18 th batch,total_time: 0.038836(0.341354),data_time: 0.007212(0.291732),train_time: 0.031624(0.049622)
 19 th batch,total_time: 0.038318(0.326203),data_time: 0.004453(0.277368),train_time: 0.033865(0.048834)
 20 th batch,total_time: 0.042229(0.312680),data_time: 0.010456(0.264658),train_time: 0.031773(0.048022)
 21 th batch,total_time: 0.032603(0.299949),data_time: 0.000952(0.252671),train_time: 0.031651(0.047278)
 22 th batch,total_time: 0.042715(0.288765),data_time: 0.011221(0.242174),train_time: 0.031494(0.046592)
 23 th batch,total_time: 0.031895(0.278062),data_time: 0.000933(0.232122),train_time: 0.030961(0.045940)
 24 th batch,total_time: 0.040631(0.268565),data_time: 0.009546(0.223219),train_time: 0.031085(0.045346)
 25 th batch,total_time: 0.031089(0.259431),data_time: 0.000933(0.214669),train_time: 0.030156(0.044762)
 26 th batch,total_time: 0.042449(0.251395),data_time: 0.011147(0.207132),train_time: 0.031302(0.044263)
 27 th batch,total_time: 0.031752(0.243551),data_time: 0.000953(0.199768),train_time: 0.030799(0.043783)
 28 th batch,total_time: 0.038832(0.236491),data_time: 0.007991(0.193155),train_time: 0.030841(0.043336)
 29 th batch,total_time: 0.032685(0.229698),data_time: 0.000894(0.186746),train_time: 0.031791(0.042951)
 30 th batch,total_time: 0.038952(0.223545),data_time: 0.007271(0.180957),train_time: 0.031681(0.042588)
 31 th batch,total_time: 0.032690(0.217580),data_time: 0.000962(0.175332),train_time: 0.031728(0.042248)
 32 th batch,total_time: 0.036756(0.212101),data_time: 0.003909(0.170137),train_time: 0.032847(0.041964)
 33 th batch,total_time: 0.034529(0.206878),data_time: 0.000923(0.165160),train_time: 0.033606(0.041718)
 34 th batch,total_time: 0.037118(0.202028),data_time: 0.004788(0.160578),train_time: 0.032330(0.041450)
 35 th batch,total_time: 0.033354(0.197343),data_time: 0.000937(0.156144),train_time: 0.032416(0.041199)
 36 th batch,total_time: 0.033697(0.192920),data_time: 0.002908(0.152002),train_time: 0.030789(0.040917)
 37 th batch,total_time: 0.039999(0.188895),data_time: 0.008228(0.148219),train_time: 0.031771(0.040677)
 38 th batch,total_time: 0.033878(0.184921),data_time: 0.001896(0.144467),train_time: 0.031982(0.040454)
 39 th batch,total_time: 0.036853(0.181219),data_time: 0.003838(0.140951),train_time: 0.033014(0.040268)
 40 th batch,total_time: 0.031338(0.177563),data_time: 0.000930(0.137536),train_time: 0.030409(0.040027)
 41 th batch,total_time: 0.031381(0.174083),data_time: 0.001914(0.134307),train_time: 0.029467(0.039776)
 42 th batch,total_time: 0.037761(0.170913),data_time: 0.008911(0.131391),train_time: 0.028850(0.039522)
 43 th batch,total_time: 0.029574(0.167700),data_time: 0.000958(0.128426),train_time: 0.028616(0.039274)
 44 th batch,total_time: 0.039288(0.164847),data_time: 0.008997(0.125772),train_time: 0.030291(0.039074)
 45 th batch,total_time: 0.030648(0.161929),data_time: 0.001421(0.123069),train_time: 0.029227(0.038860)
 46 th batch,total_time: 0.037873(0.159290),data_time: 0.008289(0.120627),train_time: 0.029584(0.038663)
 47 th batch,total_time: 0.051701(0.157048),data_time: 0.021009(0.118552),train_time: 0.030692(0.038497)
 48 th batch,total_time: 0.028381(0.154423),data_time: 0.000962(0.116152),train_time: 0.027419(0.038271)
 49 th batch,total_time: 0.043251(0.152199),data_time: 0.013745(0.114104),train_time: 0.029506(0.038095)
 50 th batch,total_time: 0.028635(0.149776),data_time: 0.000962(0.111885),train_time: 0.027672(0.037891)
 51 th batch,total_time: 0.043103(0.147725),data_time: 0.013085(0.109985),train_time: 0.030018(0.037740)
 52 th batch,total_time: 0.028565(0.145477),data_time: 0.000914(0.107927),train_time: 0.027651(0.037549)
 53 th batch,total_time: 0.044198(0.143601),data_time: 0.014356(0.106195),train_time: 0.029842(0.037407)
 54 th batch,total_time: 0.039587(0.141710),data_time: 0.000783(0.104278),train_time: 0.038804(0.037432)
 55 th batch,total_time: 0.032522(0.139760),data_time: 0.001812(0.102448),train_time: 0.030710(0.037312)
 56 th batch,total_time: 0.029638(0.137828),data_time: 0.000927(0.100667),train_time: 0.028711(0.037161)
 57 th batch,total_time: 0.041099(0.136160),data_time: 0.011283(0.099126),train_time: 0.029816(0.037034)
 58 th batch,total_time: 0.030130(0.134363),data_time: 0.000931(0.097462),train_time: 0.029199(0.036902)
 59 th batch,total_time: 0.046004(0.132891),data_time: 0.015482(0.096095),train_time: 0.030522(0.036795)
 60 th batch,total_time: 0.029233(0.131191),data_time: 0.000980(0.094536),train_time: 0.028254(0.036655)
 61 th batch,total_time: 0.037384(0.129678),data_time: 0.008283(0.093145),train_time: 0.029101(0.036533)
 62 th batch,total_time: 0.030780(0.128108),data_time: 0.002108(0.091700),train_time: 0.028672(0.036409)
 63 th batch,total_time: 0.040181(0.126735),data_time: 0.009468(0.090415),train_time: 0.030713(0.036320)
 64 th batch,total_time: 0.030249(0.125250),data_time: 0.000940(0.089039),train_time: 0.029309(0.036212)
 65 th batch,total_time: 0.040555(0.123967),data_time: 0.010393(0.087847),train_time: 0.030161(0.036120)
 66 th batch,total_time: 0.030560(0.122573),data_time: 0.000955(0.086550),train_time: 0.029605(0.036023)
 67 th batch,total_time: 0.041682(0.121383),data_time: 0.011116(0.085441),train_time: 0.030566(0.035943)
 68 th batch,total_time: 0.030284(0.120063),data_time: 0.000919(0.084216),train_time: 0.029366(0.035847)
 69 th batch,total_time: 0.038163(0.118893),data_time: 0.007788(0.083124),train_time: 0.030375(0.035769)
 70 th batch,total_time: 0.028961(0.117626),data_time: 0.000952(0.081967),train_time: 0.028009(0.035660)
 71 th batch,total_time: 0.040948(0.116561),data_time: 0.011442(0.080987),train_time: 0.029506(0.035574)
 72 th batch,total_time: 0.028690(0.115358),data_time: 0.000943(0.079891),train_time: 0.027747(0.035467)
 73 th batch,total_time: 0.042381(0.114371),data_time: 0.012835(0.078984),train_time: 0.029547(0.035387)
 74 th batch,total_time: 0.027428(0.113212),data_time: 0.003406(0.077977),train_time: 0.024022(0.035236)
 75 th batch,total_time: 0.035938(0.112195),data_time: 0.014825(0.077146),train_time: 0.021113(0.035050)
 76 th batch,total_time: 0.025177(0.111065),data_time: 0.005463(0.076215),train_time: 0.019714(0.034851)
 77 th batch,total_time: 0.045918(0.110230),data_time: 0.023708(0.075542),train_time: 0.022209(0.034688)
 78 th batch,total_time: 0.021703(0.109110),data_time: 0.006423(0.074667),train_time: 0.015281(0.034443)
 79 th batch,total_time: 0.050764(0.108380),data_time: 0.026128(0.074060),train_time: 0.024636(0.034320)
 80 th batch,total_time: 0.027729(0.107385),data_time: 0.005021(0.073208),train_time: 0.022707(0.034177)
 81 th batch,total_time: 0.045072(0.106625),data_time: 0.021389(0.072576),train_time: 0.023683(0.034049)
 82 th batch,total_time: 0.025033(0.105642),data_time: 0.004086(0.071751),train_time: 0.020948(0.033891)
 83 th batch,total_time: 0.046321(0.104935),data_time: 0.023872(0.071181),train_time: 0.022449(0.033755)
 84 th batch,total_time: 0.024397(0.103988),data_time: 0.005988(0.070414),train_time: 0.018409(0.033574)
 85 th batch,total_time: 0.041670(0.103263),data_time: 0.019621(0.069823),train_time: 0.022048(0.033440)
 86 th batch,total_time: 0.025298(0.102367),data_time: 0.006124(0.069091),train_time: 0.019174(0.033276)
 87 th batch,total_time: 0.047644(0.101745),data_time: 0.022070(0.068556),train_time: 0.025574(0.033189)
 88 th batch,total_time: 0.021933(0.100848),data_time: 0.005255(0.067845),train_time: 0.016678(0.033003)
 89 th batch,total_time: 0.046546(0.100245),data_time: 0.025367(0.067373),train_time: 0.021179(0.032872)
 90 th batch,total_time: 0.027739(0.099448),data_time: 0.006047(0.066699),train_time: 0.021692(0.032749)
 91 th batch,total_time: 0.055523(0.098971),data_time: 0.025587(0.066252),train_time: 0.029937(0.032718)
 92 th batch,total_time: 0.029357(0.098222),data_time: 0.000751(0.065548),train_time: 0.028606(0.032674)
 93 th batch,total_time: 0.042789(0.097633),data_time: 0.013642(0.064996),train_time: 0.029147(0.032637)
 94 th batch,total_time: 0.029507(0.096916),data_time: 0.000942(0.064322),train_time: 0.028565(0.032594)
 95 th batch,total_time: 0.047233(0.096398),data_time: 0.013852(0.063796),train_time: 0.033381(0.032602)
 96 th batch,total_time: 0.030875(0.095723),data_time: 0.001124(0.063150),train_time: 0.029751(0.032573)
 97 th batch,total_time: 0.038821(0.095142),data_time: 0.008291(0.062590),train_time: 0.030531(0.032552)
 98 th batch,total_time: 0.029775(0.094482),data_time: 0.000939(0.061967),train_time: 0.028836(0.032514)
 99 th batch,total_time: 0.035602(0.093893),data_time: 0.005514(0.061403),train_time: 0.030088(0.032490)
 100 th batch,total_time: 0.030320(0.093263),data_time: 0.000963(0.060804),train_time: 0.029357(0.032459)
 101 th batch,total_time: 0.041780(0.092759),data_time: 0.011985(0.060326),train_time: 0.029796(0.032433)
 102 th batch,total_time: 0.029663(0.092146),data_time: 0.000929(0.059749),train_time: 0.028734(0.032397)
 103 th batch,total_time: 0.039795(0.091643),data_time: 0.009200(0.059263),train_time: 0.030595(0.032380)
 104 th batch,total_time: 0.038203(0.091134),data_time: 0.001080(0.058709),train_time: 0.037123(0.032425)
 105 th batch,total_time: 0.029990(0.090557),data_time: 0.000999(0.058164),train_time: 0.028991(0.032392)
 106 th batch,total_time: 0.029150(0.089983),data_time: 0.000916(0.057629),train_time: 0.028234(0.032354)
 107 th batch,total_time: 0.039584(0.089516),data_time: 0.008911(0.057178),train_time: 0.030672(0.032338)
 108 th batch,total_time: 0.030531(0.088975),data_time: 0.001316(0.056666),train_time: 0.029215(0.032309)
 109 th batch,total_time: 0.040801(0.088537),data_time: 0.010424(0.056245),train_time: 0.030377(0.032292)
 110 th batch,total_time: 0.115010(0.088776),data_time: 0.083747(0.056493),train_time: 0.031263(0.032283)
 111 th batch,total_time: 0.064797(0.088562),data_time: 0.034891(0.056300),train_time: 0.029906(0.032261)
 112 th batch,total_time: 0.030762(0.088050),data_time: 0.000968(0.055811),train_time: 0.029794(0.032239)
 113 th batch,total_time: 0.041027(0.087638),data_time: 0.009061(0.055401),train_time: 0.031965(0.032237)
 114 th batch,total_time: 0.032477(0.087158),data_time: 0.003715(0.054951),train_time: 0.028761(0.032207)
 115 th batch,total_time: 0.038739(0.086741),data_time: 0.007671(0.054544),train_time: 0.031068(0.032197)
 116 th batch,total_time: 0.035629(0.086304),data_time: 0.004014(0.054112),train_time: 0.031615(0.032192)
 117 th batch,total_time: 0.033780(0.085859),data_time: 0.005366(0.053699),train_time: 0.028414(0.032160)
 118 th batch,total_time: 0.037765(0.085455),data_time: 0.007666(0.053312),train_time: 0.030099(0.032143)
 119 th batch,total_time: 0.037648(0.085056),data_time: 0.008220(0.052936),train_time: 0.029427(0.032120)
 120 th batch,total_time: 0.034148(0.084635),data_time: 0.001172(0.052508),train_time: 0.032976(0.032127)
 121 th batch,total_time: 0.037252(0.084247),data_time: 0.006388(0.052130),train_time: 0.030864(0.032117)
 122 th batch,total_time: 0.033751(0.083836),data_time: 0.004167(0.051740),train_time: 0.029584(0.032096)
 123 th batch,total_time: 0.038664(0.083472),data_time: 0.008476(0.051391),train_time: 0.030188(0.032081)
 124 th batch,total_time: 0.033190(0.083070),data_time: 0.003689(0.051010),train_time: 0.029501(0.032060)
 125 th batch,total_time: 0.039060(0.082721),data_time: 0.008845(0.050675),train_time: 0.030215(0.032046)
 126 th batch,total_time: 0.030790(0.082312),data_time: 0.001050(0.050284),train_time: 0.029740(0.032027)
 127 th batch,total_time: 0.044768(0.082018),data_time: 0.014110(0.050002),train_time: 0.030658(0.032017)
 128 th batch,total_time: 0.032937(0.081638),data_time: 0.004198(0.049647),train_time: 0.028739(0.031991)
 129 th batch,total_time: 0.041415(0.081329),data_time: 0.007770(0.049325),train_time: 0.033645(0.032004)
 130 th batch,total_time: 0.035747(0.080981),data_time: 0.000950(0.048955),train_time: 0.034798(0.032025)
 131 th batch,total_time: 0.029688(0.080592),data_time: 0.000997(0.048592),train_time: 0.028691(0.032000)
 132 th batch,total_time: 0.036471(0.080260),data_time: 0.006425(0.048275),train_time: 0.030046(0.031985)
 133 th batch,total_time: 0.049451(0.080030),data_time: 0.015924(0.048033),train_time: 0.033528(0.031997)
