Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 28.598928(28.598928),data_time: 22.230206(22.230206),train_time: 6.368721(6.368721)
 1 th batch,total_time: 0.041595(14.320261),data_time: 0.001403(11.115805),train_time: 0.040193(3.204457)
 2 th batch,total_time: 0.021665(9.554063),data_time: 0.001163(7.410924),train_time: 0.020502(2.143139)
 3 th batch,total_time: 0.031589(7.173444),data_time: 0.011127(5.560975),train_time: 0.020462(1.612469)
 4 th batch,total_time: 0.026783(5.744112),data_time: 0.006825(4.450145),train_time: 0.019958(1.293967)
 5 th batch,total_time: 0.032189(4.792125),data_time: 0.009532(3.710043),train_time: 0.022656(1.082082)
 6 th batch,total_time: 0.027632(4.111483),data_time: 0.006213(3.180924),train_time: 0.021420(0.930559)
 7 th batch,total_time: 0.030803(3.601398),data_time: 0.007998(2.784308),train_time: 0.022805(0.817090)
 8 th batch,total_time: 0.030066(3.204583),data_time: 0.008014(2.475831),train_time: 0.022052(0.728752)
 9 th batch,total_time: 0.038670(2.887992),data_time: 0.012156(2.229464),train_time: 0.026515(0.658528)
 10 th batch,total_time: 0.033384(2.628482),data_time: 0.008446(2.027553),train_time: 0.024938(0.600929)
 11 th batch,total_time: 0.032695(2.412167),data_time: 0.008848(1.859328),train_time: 0.023847(0.552839)
 12 th batch,total_time: 0.034347(2.229257),data_time: 0.008891(1.716986),train_time: 0.025456(0.512271)
 13 th batch,total_time: 0.030328(2.072191),data_time: 0.006494(1.594808),train_time: 0.023834(0.477383)
 14 th batch,total_time: 0.032939(1.936241),data_time: 0.007206(1.488968),train_time: 0.025733(0.447273)
 15 th batch,total_time: 0.031531(1.817197),data_time: 0.005828(1.396272),train_time: 0.025703(0.420925)
 16 th batch,total_time: 0.037683(1.712519),data_time: 0.013055(1.314906),train_time: 0.024627(0.397613)
 17 th batch,total_time: 0.033806(1.619257),data_time: 0.006007(1.242190),train_time: 0.027799(0.377068)
 18 th batch,total_time: 0.035897(1.535923),data_time: 0.010713(1.177375),train_time: 0.025183(0.358548)
 19 th batch,total_time: 0.033281(1.460791),data_time: 0.008929(1.118953),train_time: 0.024353(0.341838)
 20 th batch,total_time: 0.036119(1.392949),data_time: 0.009968(1.066144),train_time: 0.026151(0.326805)
 21 th batch,total_time: 0.028853(1.330945),data_time: 0.007024(1.018002),train_time: 0.021829(0.312943)
 22 th batch,total_time: 0.031694(1.274456),data_time: 0.010822(0.974212),train_time: 0.020872(0.300244)
 23 th batch,total_time: 0.033498(1.222749),data_time: 0.011101(0.934082),train_time: 0.022397(0.288667)
 24 th batch,total_time: 0.031721(1.175108),data_time: 0.010770(0.897150),train_time: 0.020951(0.277958)
 25 th batch,total_time: 0.032274(1.131153),data_time: 0.010505(0.863048),train_time: 0.021769(0.268105)
 26 th batch,total_time: 0.029483(1.090350),data_time: 0.008588(0.831401),train_time: 0.020895(0.258949)
 27 th batch,total_time: 0.032017(1.052553),data_time: 0.010550(0.802085),train_time: 0.021467(0.250467)
 28 th batch,total_time: 0.034817(1.017458),data_time: 0.013799(0.774903),train_time: 0.021019(0.242555)
 29 th batch,total_time: 0.037368(0.984789),data_time: 0.016629(0.749627),train_time: 0.020739(0.235161)
 30 th batch,total_time: 0.034906(0.954147),data_time: 0.014266(0.725906),train_time: 0.020640(0.228241)
 31 th batch,total_time: 0.033259(0.925369),data_time: 0.010447(0.703548),train_time: 0.022812(0.221822)
 32 th batch,total_time: 0.030565(0.898254),data_time: 0.008432(0.682484),train_time: 0.022133(0.215771)
 33 th batch,total_time: 0.032531(0.872792),data_time: 0.007957(0.662645),train_time: 0.024575(0.210147)
 34 th batch,total_time: 0.029702(0.848703),data_time: 0.007052(0.643913),train_time: 0.022650(0.204790)
 35 th batch,total_time: 0.030199(0.825967),data_time: 0.008500(0.626263),train_time: 0.021699(0.199704)
 36 th batch,total_time: 0.034231(0.804569),data_time: 0.012862(0.609685),train_time: 0.021369(0.194884)
