Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 21.125060(21.125060),data_time: 12.324630(12.324630),train_time: 8.800430(8.800430)
 1 th batch,total_time: 0.075010(10.600035),data_time: 0.004536(6.164583),train_time: 0.070474(4.435452)
 2 th batch,total_time: 0.027455(7.075842),data_time: 0.003369(4.110845),train_time: 0.024086(2.964997)
 3 th batch,total_time: 0.067898(5.323856),data_time: 0.044047(3.094146),train_time: 0.023851(2.229710)
 4 th batch,total_time: 0.068044(4.272693),data_time: 0.044307(2.484178),train_time: 0.023736(1.788515)
 5 th batch,total_time: 0.398193(3.626943),data_time: 0.368681(2.131595),train_time: 0.029512(1.495348)
 6 th batch,total_time: 0.082718(3.120625),data_time: 0.050712(1.834326),train_time: 0.032006(1.286299)
 7 th batch,total_time: 0.064386(2.738596),data_time: 0.037213(1.609687),train_time: 0.027174(1.128909)
 8 th batch,total_time: 0.066860(2.441736),data_time: 0.042754(1.435583),train_time: 0.024106(1.006153)
 9 th batch,total_time: 0.372540(2.234816),data_time: 0.334104(1.325435),train_time: 0.038436(0.909381)
 10 th batch,total_time: 0.108014(2.041471),data_time: 0.069945(1.211300),train_time: 0.038069(0.830171)
 11 th batch,total_time: 0.074374(1.877546),data_time: 0.039300(1.113633),train_time: 0.035074(0.763913)
 12 th batch,total_time: 0.074731(1.738868),data_time: 0.041530(1.031164),train_time: 0.033201(0.707704)
 13 th batch,total_time: 0.341697(1.639070),data_time: 0.305131(0.979304),train_time: 0.036566(0.659766)
 14 th batch,total_time: 0.139431(1.539094),data_time: 0.102339(0.920840),train_time: 0.037091(0.618254)
 15 th batch,total_time: 0.069039(1.447216),data_time: 0.035296(0.865493),train_time: 0.033743(0.581722)
 16 th batch,total_time: 0.069682(1.366184),data_time: 0.036839(0.816749),train_time: 0.032843(0.549435)
 17 th batch,total_time: 0.306012(1.307286),data_time: 0.267711(0.786247),train_time: 0.038301(0.521039)
 18 th batch,total_time: 0.137966(1.245743),data_time: 0.101135(0.750188),train_time: 0.036831(0.495554)
 19 th batch,total_time: 0.068101(1.186861),data_time: 0.034322(0.714395),train_time: 0.033779(0.472465)
 20 th batch,total_time: 0.069455(1.133651),data_time: 0.035897(0.682086),train_time: 0.033559(0.451565)
