Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 32
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 32
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 32
@@ 非dummy数据集加载
 0 th batch,total_time: 96.130059(96.130059),data_time: 94.770964(94.770964),train_time: 1.359096(1.359096)
 1 th batch,total_time: 0.128037(48.129048),data_time: 0.004168(47.387566),train_time: 0.123870(0.741483)
 2 th batch,total_time: 0.091566(32.116554),data_time: 0.003615(31.592915),train_time: 0.087951(0.523639)
 3 th batch,total_time: 0.080179(24.107461),data_time: 0.018581(23.699332),train_time: 0.061599(0.408129)
 4 th batch,total_time: 0.065416(19.299052),data_time: 0.030303(18.965526),train_time: 0.035114(0.333526)
 5 th batch,total_time: 0.081131(16.096065),data_time: 0.044427(15.812009),train_time: 0.036704(0.284055)
 6 th batch,total_time: 0.080904(13.808185),data_time: 0.042285(13.559192),train_time: 0.038619(0.248993)
 7 th batch,total_time: 0.065262(12.090319),data_time: 0.031827(11.868271),train_time: 0.033435(0.222048)
 8 th batch,total_time: 0.063120(10.753964),data_time: 0.035065(10.553470),train_time: 0.028055(0.200494)
 9 th batch,total_time: 0.077198(9.686287),data_time: 0.041177(9.502241),train_time: 0.036022(0.184046)
 10 th batch,total_time: 0.071763(8.812240),data_time: 0.033158(8.641415),train_time: 0.038605(0.170824)
 11 th batch,total_time: 0.070985(8.083802),data_time: 0.030477(7.923837),train_time: 0.040508(0.159965)
 12 th batch,total_time: 0.066362(7.467076),data_time: 0.028593(7.316511),train_time: 0.037769(0.150565)
 13 th batch,total_time: 0.068365(6.938596),data_time: 0.031304(6.796139),train_time: 0.037061(0.142458)
 14 th batch,total_time: 0.068882(6.480615),data_time: 0.031749(6.345179),train_time: 0.037133(0.135436)
 15 th batch,total_time: 0.067414(6.079790),data_time: 0.031404(5.950568),train_time: 0.036010(0.129222)
 16 th batch,total_time: 0.067900(5.726150),data_time: 0.032581(5.602452),train_time: 0.035318(0.123698)
 17 th batch,total_time: 0.069071(5.411867),data_time: 0.033109(5.293044),train_time: 0.035962(0.118824)
 18 th batch,total_time: 0.065828(5.130497),data_time: 0.032501(5.016173),train_time: 0.033326(0.114324)
 19 th batch,total_time: 0.074115(4.877678),data_time: 0.035887(4.767159),train_time: 0.038228(0.110519)
 20 th batch,total_time: 0.068507(4.648670),data_time: 0.030312(4.541595),train_time: 0.038194(0.107075)
 21 th batch,total_time: 0.065459(4.440342),data_time: 0.030292(4.336535),train_time: 0.035167(0.103807)
 22 th batch,total_time: 0.068261(4.250251),data_time: 0.033321(4.149439),train_time: 0.034941(0.100812)
 23 th batch,total_time: 0.068566(4.076015),data_time: 0.033818(3.977955),train_time: 0.034748(0.098060)
 24 th batch,total_time: 0.068287(3.915705),data_time: 0.033949(3.820195),train_time: 0.034338(0.095511)
 25 th batch,total_time: 0.069314(3.767767),data_time: 0.034193(3.674579),train_time: 0.035120(0.093188)
 26 th batch,total_time: 0.073210(3.630932),data_time: 0.033559(3.539727),train_time: 0.039651(0.091205)
