Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 16.189280(16.189280),data_time: 15.471454(15.471454),train_time: 0.717826(0.717826)
 1 th batch,total_time: 0.234315(8.211797),data_time: 0.012078(7.741766),train_time: 0.222237(0.470031)
 2 th batch,total_time: 0.096259(5.506618),data_time: 0.012119(5.165217),train_time: 0.084140(0.341401)
 3 th batch,total_time: 0.234484(4.188584),data_time: 0.148689(3.911085),train_time: 0.085795(0.277500)
 4 th batch,total_time: 1.009847(3.552837),data_time: 0.925724(3.314013),train_time: 0.084123(0.238824)
 5 th batch,total_time: 0.712044(3.079372),data_time: 0.628272(2.866389),train_time: 0.083773(0.212982)
 6 th batch,total_time: 0.233955(2.672883),data_time: 0.150393(2.478390),train_time: 0.083561(0.194494)
 7 th batch,total_time: 0.235483(2.368208),data_time: 0.150189(2.187365),train_time: 0.085294(0.180844)
 8 th batch,total_time: 0.974848(2.213391),data_time: 0.886812(2.042859),train_time: 0.088036(0.170532)
 9 th batch,total_time: 0.696394(2.061691),data_time: 0.610760(1.899649),train_time: 0.085634(0.162042)
 10 th batch,total_time: 0.236806(1.895792),data_time: 0.149540(1.740548),train_time: 0.087266(0.155244)
 11 th batch,total_time: 0.228200(1.756826),data_time: 0.146729(1.607730),train_time: 0.081471(0.149096)
 12 th batch,total_time: 0.918773(1.692361),data_time: 0.828488(1.547788),train_time: 0.090284(0.144572)
 13 th batch,total_time: 0.608233(1.614923),data_time: 0.522318(1.474540),train_time: 0.085915(0.140383)
 14 th batch,total_time: 0.230274(1.522613),data_time: 0.149694(1.386217),train_time: 0.080580(0.136396)
 15 th batch,total_time: 0.234879(1.442130),data_time: 0.152761(1.309126),train_time: 0.082118(0.133003)
 16 th batch,total_time: 0.888428(1.409559),data_time: 0.804248(1.279428),train_time: 0.084180(0.130131)
