Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 14.338184(14.338184),data_time: 13.708327(13.708327),train_time: 0.629856(0.629856)
 1 th batch,total_time: 0.130003(7.234093),data_time: 0.006194(6.857261),train_time: 0.123809(0.376833)
 2 th batch,total_time: 0.054934(4.841040),data_time: 0.006091(4.573537),train_time: 0.048844(0.267503)
 3 th batch,total_time: 0.123635(3.661689),data_time: 0.074793(3.448851),train_time: 0.048841(0.212838)
 4 th batch,total_time: 0.289337(2.987218),data_time: 0.237468(2.806575),train_time: 0.051868(0.180644)
 5 th batch,total_time: 0.603299(2.589898),data_time: 0.551195(2.430678),train_time: 0.052104(0.159220)
 6 th batch,total_time: 0.131669(2.238723),data_time: 0.081213(2.095040),train_time: 0.050457(0.143683)
 7 th batch,total_time: 0.122817(1.974235),data_time: 0.073848(1.842391),train_time: 0.048969(0.131844)
 8 th batch,total_time: 0.224176(1.779784),data_time: 0.172524(1.656850),train_time: 0.051652(0.122933)
 9 th batch,total_time: 0.554868(1.657292),data_time: 0.502991(1.541464),train_time: 0.051877(0.115828)
 10 th batch,total_time: 0.127661(1.518235),data_time: 0.075238(1.408171),train_time: 0.052423(0.110064)
 11 th batch,total_time: 0.122799(1.401948),data_time: 0.073308(1.296932),train_time: 0.049491(0.105016)
 12 th batch,total_time: 0.303322(1.317439),data_time: 0.249379(1.216351),train_time: 0.053942(0.101087)
 13 th batch,total_time: 0.539472(1.261870),data_time: 0.487957(1.164323),train_time: 0.051515(0.097546)
 14 th batch,total_time: 0.215454(1.192109),data_time: 0.162465(1.097533),train_time: 0.052989(0.094576)
 15 th batch,total_time: 0.122546(1.125261),data_time: 0.072713(1.033481),train_time: 0.049833(0.091779)
 16 th batch,total_time: 0.180033(1.069659),data_time: 0.128688(0.980258),train_time: 0.051345(0.089401)
 17 th batch,total_time: 0.494064(1.037682),data_time: 0.441821(0.950345),train_time: 0.052243(0.087337)
 18 th batch,total_time: 0.211030(0.994174),data_time: 0.158962(0.908693),train_time: 0.052069(0.085480)
 19 th batch,total_time: 0.130382(0.950984),data_time: 0.074174(0.866967),train_time: 0.056208(0.084017)
 20 th batch,total_time: 0.164851(0.913549),data_time: 0.111688(0.831002),train_time: 0.053164(0.082548)
 21 th batch,total_time: 0.560863(0.897518),data_time: 0.507036(0.816276),train_time: 0.053827(0.081242)
 22 th batch,total_time: 0.211155(0.867676),data_time: 0.157580(0.787637),train_time: 0.053575(0.080039)
 23 th batch,total_time: 0.124080(0.836693),data_time: 0.072684(0.757847),train_time: 0.051396(0.078846)
 24 th batch,total_time: 0.175539(0.810247),data_time: 0.123133(0.732459),train_time: 0.052405(0.077788)
 25 th batch,total_time: 0.553065(0.800355),data_time: 0.500084(0.723521),train_time: 0.052981(0.076834)
 26 th batch,total_time: 0.234426(0.779395),data_time: 0.180206(0.703398),train_time: 0.054220(0.075996)
 27 th batch,total_time: 0.123113(0.755956),data_time: 0.072759(0.680876),train_time: 0.050354(0.075081)
 28 th batch,total_time: 0.147095(0.734961),data_time: 0.094740(0.660664),train_time: 0.052356(0.074297)
 29 th batch,total_time: 0.494489(0.726945),data_time: 0.437613(0.653229),train_time: 0.056876(0.073716)
 30 th batch,total_time: 0.241006(0.711270),data_time: 0.186664(0.638179),train_time: 0.054342(0.073091)
 31 th batch,total_time: 0.123101(0.692890),data_time: 0.071759(0.620478),train_time: 0.051342(0.072412)
 32 th batch,total_time: 0.144822(0.676281),data_time: 0.090515(0.604418),train_time: 0.054307(0.071863)
 33 th batch,total_time: 0.430810(0.669062),data_time: 0.376937(0.597728),train_time: 0.053874(0.071334)
 34 th batch,total_time: 0.279874(0.657942),data_time: 0.226936(0.587134),train_time: 0.052938(0.070808)
 35 th batch,total_time: 0.125182(0.643143),data_time: 0.073170(0.572857),train_time: 0.052012(0.070286)
 36 th batch,total_time: 0.123763(0.629106),data_time: 0.072817(0.559342),train_time: 0.050946(0.069763)
 37 th batch,total_time: 0.446284(0.624295),data_time: 0.393234(0.554971),train_time: 0.053050(0.069324)
 38 th batch,total_time: 0.290915(0.615747),data_time: 0.233667(0.546733),train_time: 0.057248(0.069014)
 39 th batch,total_time: 0.123424(0.603439),data_time: 0.073166(0.534893),train_time: 0.050258(0.068545)
 40 th batch,total_time: 0.124744(0.591763),data_time: 0.073408(0.523638),train_time: 0.051336(0.068125)
 41 th batch,total_time: 0.467824(0.588812),data_time: 0.412741(0.520997),train_time: 0.055083(0.067815)
 42 th batch,total_time: 0.314854(0.582441),data_time: 0.260042(0.514929),train_time: 0.054812(0.067512)
 43 th batch,total_time: 0.121790(0.571972),data_time: 0.071092(0.504841),train_time: 0.050697(0.067130)
 44 th batch,total_time: 0.129444(0.562138),data_time: 0.077215(0.495339),train_time: 0.052229(0.066799)
 45 th batch,total_time: 0.540987(0.561678),data_time: 0.488240(0.495184),train_time: 0.052747(0.066494)
 46 th batch,total_time: 0.273986(0.555557),data_time: 0.220995(0.489350),train_time: 0.052991(0.066206)
 47 th batch,total_time: 0.124031(0.546567),data_time: 0.072592(0.480668),train_time: 0.051440(0.065899)
 48 th batch,total_time: 0.175796(0.539000),data_time: 0.123691(0.473383),train_time: 0.052105(0.065617)
 49 th batch,total_time: 0.467214(0.537564),data_time: 0.413645(0.472188),train_time: 0.053569(0.065376)
 50 th batch,total_time: 0.342911(0.533748),data_time: 0.288148(0.468579),train_time: 0.054763(0.065168)
 51 th batch,total_time: 0.122819(0.525845),data_time: 0.071488(0.460943),train_time: 0.051331(0.064902)
 52 th batch,total_time: 0.131472(0.518404),data_time: 0.079512(0.453746),train_time: 0.051960(0.064658)
 53 th batch,total_time: 0.475587(0.517611),data_time: 0.423736(0.453190),train_time: 0.051851(0.064421)
 54 th batch,total_time: 0.336494(0.514318),data_time: 0.284305(0.450120),train_time: 0.052189(0.064198)
 55 th batch,total_time: 0.125448(0.507374),data_time: 0.073717(0.443398),train_time: 0.051731(0.063976)
 56 th batch,total_time: 0.123637(0.500642),data_time: 0.072586(0.436893),train_time: 0.051050(0.063749)
 57 th batch,total_time: 0.407286(0.499032),data_time: 0.353685(0.435458),train_time: 0.053601(0.063574)
 58 th batch,total_time: 0.356665(0.496619),data_time: 0.304050(0.433231),train_time: 0.052614(0.063388)
 59 th batch,total_time: 0.126424(0.490449),data_time: 0.073558(0.427236),train_time: 0.052866(0.063213)
 60 th batch,total_time: 0.126759(0.484487),data_time: 0.074931(0.421461),train_time: 0.051828(0.063026)
 61 th batch,total_time: 0.368818(0.482621),data_time: 0.316983(0.419776),train_time: 0.051836(0.062846)
 62 th batch,total_time: 0.383012(0.481040),data_time: 0.330501(0.418359),train_time: 0.052511(0.062682)
 63 th batch,total_time: 0.125769(0.475489),data_time: 0.073889(0.412976),train_time: 0.051880(0.062513)
 64 th batch,total_time: 0.137357(0.470287),data_time: 0.085768(0.407942),train_time: 0.051590(0.062345)
 65 th batch,total_time: 0.368459(0.468744),data_time: 0.316814(0.406562),train_time: 0.051645(0.062183)
 66 th batch,total_time: 0.423516(0.468069),data_time: 0.369249(0.406005),train_time: 0.054267(0.062065)
 67 th batch,total_time: 0.115481(0.462884),data_time: 0.072736(0.401104),train_time: 0.042745(0.061780)
 68 th batch,total_time: 0.170474(0.458646),data_time: 0.117114(0.396988),train_time: 0.053360(0.061658)
 69 th batch,total_time: 0.353829(0.457149),data_time: 0.299107(0.395590),train_time: 0.054722(0.061559)
 70 th batch,total_time: 0.380641(0.456071),data_time: 0.327715(0.394634),train_time: 0.052926(0.061438)
 71 th batch,total_time: 0.123263(0.451449),data_time: 0.073157(0.390169),train_time: 0.050106(0.061280)
 72 th batch,total_time: 0.155885(0.447400),data_time: 0.099880(0.386192),train_time: 0.056005(0.061208)
