Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 26.255059(26.255059),data_time: 25.005749(25.005749),train_time: 1.249310(1.249310)
 1 th batch,total_time: 0.075940(13.165499),data_time: 0.004131(12.504940),train_time: 0.071809(0.660559)
 2 th batch,total_time: 0.035902(8.788967),data_time: 0.003140(8.337673),train_time: 0.032762(0.451293)
 3 th batch,total_time: 0.071448(6.609587),data_time: 0.038158(6.262794),train_time: 0.033290(0.346793)
 4 th batch,total_time: 0.069734(5.301617),data_time: 0.034918(5.017219),train_time: 0.034817(0.284397)
 5 th batch,total_time: 0.068768(4.429475),data_time: 0.033435(4.186588),train_time: 0.035333(0.242887)
 6 th batch,total_time: 0.068993(3.806549),data_time: 0.032920(3.593207),train_time: 0.036073(0.213342)
 7 th batch,total_time: 0.068921(3.339346),data_time: 0.032227(3.148085),train_time: 0.036694(0.191261)
 8 th batch,total_time: 0.066045(2.975645),data_time: 0.031851(2.801836),train_time: 0.034194(0.173809)
 9 th batch,total_time: 0.163684(2.694449),data_time: 0.122388(2.533892),train_time: 0.041296(0.160558)
 10 th batch,total_time: 0.068234(2.455702),data_time: 0.030568(2.306317),train_time: 0.037666(0.149386)
 11 th batch,total_time: 0.068874(2.256800),data_time: 0.032237(2.116810),train_time: 0.036637(0.139990)
 12 th batch,total_time: 0.068285(2.088453),data_time: 0.031947(1.956436),train_time: 0.036338(0.132017)
 13 th batch,total_time: 0.068718(1.944186),data_time: 0.032244(1.818994),train_time: 0.036474(0.125192)
 14 th batch,total_time: 0.068147(1.819117),data_time: 0.031981(1.699859),train_time: 0.036167(0.119257)
 15 th batch,total_time: 0.068858(1.709726),data_time: 0.032179(1.595629),train_time: 0.036680(0.114096)
 16 th batch,total_time: 0.069760(1.613257),data_time: 0.031703(1.503634),train_time: 0.038058(0.109623)
 17 th batch,total_time: 0.133842(1.531067),data_time: 0.098476(1.425569),train_time: 0.035366(0.105498)
 18 th batch,total_time: 0.070661(1.454204),data_time: 0.035094(1.352386),train_time: 0.035567(0.101817)
 19 th batch,total_time: 0.069247(1.384956),data_time: 0.033558(1.286445),train_time: 0.035688(0.098511)
 20 th batch,total_time: 0.069510(1.322316),data_time: 0.032578(1.226737),train_time: 0.036932(0.095579)
 21 th batch,total_time: 0.070328(1.265407),data_time: 0.031919(1.172427),train_time: 0.038409(0.092980)
 22 th batch,total_time: 0.064991(1.213215),data_time: 0.030619(1.122783),train_time: 0.034372(0.090432)
 23 th batch,total_time: 0.069888(1.165577),data_time: 0.033863(1.077412),train_time: 0.036026(0.088165)
 24 th batch,total_time: 0.066217(1.121602),data_time: 0.032441(1.035613),train_time: 0.033776(0.085989)
 25 th batch,total_time: 0.075836(1.081380),data_time: 0.034828(0.997121),train_time: 0.041007(0.084259)
 26 th batch,total_time: 0.065672(1.043762),data_time: 0.027814(0.961221),train_time: 0.037858(0.082541)
 27 th batch,total_time: 0.067911(1.008910),data_time: 0.032189(0.928041),train_time: 0.035722(0.080869)
 28 th batch,total_time: 0.067812(0.976458),data_time: 0.033121(0.897182),train_time: 0.034691(0.079276)
 29 th batch,total_time: 0.069710(0.946233),data_time: 0.033562(0.868394),train_time: 0.036149(0.077839)
 30 th batch,total_time: 0.068734(0.917927),data_time: 0.032683(0.841436),train_time: 0.036051(0.076491)
 31 th batch,total_time: 0.069196(0.891404),data_time: 0.032923(0.816170),train_time: 0.036273(0.075234)
 32 th batch,total_time: 0.067234(0.866429),data_time: 0.033021(0.792438),train_time: 0.034213(0.073991)
 33 th batch,total_time: 0.068277(0.842954),data_time: 0.033998(0.770131),train_time: 0.034279(0.072823)
 34 th batch,total_time: 0.069037(0.820842),data_time: 0.034269(0.749107),train_time: 0.034768(0.071736)
 35 th batch,total_time: 0.068092(0.799932),data_time: 0.034308(0.729251),train_time: 0.033784(0.070681)
 36 th batch,total_time: 0.071861(0.780255),data_time: 0.036495(0.710528),train_time: 0.035366(0.069727)
 37 th batch,total_time: 0.070093(0.761566),data_time: 0.033380(0.692708),train_time: 0.036713(0.068858)
 38 th batch,total_time: 0.065781(0.743726),data_time: 0.031761(0.675761),train_time: 0.034020(0.067965)
 39 th batch,total_time: 0.070359(0.726891),data_time: 0.035104(0.659744),train_time: 0.035254(0.067147)
 40 th batch,total_time: 0.070071(0.710871),data_time: 0.033242(0.644464),train_time: 0.036829(0.066408)
 41 th batch,total_time: 0.069019(0.695589),data_time: 0.032093(0.629884),train_time: 0.036926(0.065706)
 42 th batch,total_time: 0.064985(0.680924),data_time: 0.031939(0.615978),train_time: 0.033046(0.064946)
 43 th batch,total_time: 0.073456(0.667118),data_time: 0.035700(0.602790),train_time: 0.037756(0.064328)
 44 th batch,total_time: 0.068961(0.653826),data_time: 0.031110(0.590086),train_time: 0.037851(0.063740)
 45 th batch,total_time: 0.066339(0.641054),data_time: 0.030648(0.577924),train_time: 0.035691(0.063130)
 46 th batch,total_time: 0.071422(0.628934),data_time: 0.032687(0.566323),train_time: 0.038734(0.062611)
 47 th batch,total_time: 0.070689(0.617304),data_time: 0.030061(0.555151),train_time: 0.040628(0.062153)
 48 th batch,total_time: 0.067008(0.606074),data_time: 0.028662(0.544406),train_time: 0.038347(0.061667)
 49 th batch,total_time: 0.071654(0.595385),data_time: 0.030949(0.534137),train_time: 0.040704(0.061248)
 50 th batch,total_time: 0.067727(0.585039),data_time: 0.029067(0.524234),train_time: 0.038661(0.060805)
 51 th batch,total_time: 0.084213(0.575408),data_time: 0.056497(0.515239),train_time: 0.027717(0.060169)
 52 th batch,total_time: 0.066908(0.565813),data_time: 0.040868(0.506289),train_time: 0.026040(0.059525)
 53 th batch,total_time: 0.070279(0.556637),data_time: 0.043352(0.497716),train_time: 0.026927(0.058921)
 54 th batch,total_time: 0.079234(0.547957),data_time: 0.041000(0.489412),train_time: 0.038234(0.058545)
 55 th batch,total_time: 0.055825(0.539169),data_time: 0.030268(0.481213),train_time: 0.025557(0.057956)
 56 th batch,total_time: 0.078575(0.531088),data_time: 0.042822(0.473522),train_time: 0.035753(0.057566)
 57 th batch,total_time: 0.067434(0.523094),data_time: 0.032951(0.465926),train_time: 0.034483(0.057168)
 58 th batch,total_time: 0.070642(0.515425),data_time: 0.034005(0.458605),train_time: 0.036637(0.056820)
 59 th batch,total_time: 0.068156(0.507971),data_time: 0.031883(0.451493),train_time: 0.036273(0.056478)
 60 th batch,total_time: 0.067035(0.500742),data_time: 0.032277(0.444621),train_time: 0.034758(0.056122)
 61 th batch,total_time: 0.067962(0.493762),data_time: 0.034242(0.438002),train_time: 0.033720(0.055761)
 62 th batch,total_time: 0.070221(0.487039),data_time: 0.034602(0.431598),train_time: 0.035619(0.055441)
 63 th batch,total_time: 0.068690(0.480503),data_time: 0.033891(0.425384),train_time: 0.034799(0.055118)
 64 th batch,total_time: 0.067870(0.474154),data_time: 0.033986(0.419363),train_time: 0.033885(0.054792)
 65 th batch,total_time: 0.069486(0.468023),data_time: 0.034432(0.413530),train_time: 0.035054(0.054493)
