Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 27.706745(27.706745),data_time: 11.445140(11.445140),train_time: 16.261605(16.261605)
 1 th batch,total_time: 0.039876(13.873310),data_time: 0.001189(5.723165),train_time: 0.038687(8.150146)
 2 th batch,total_time: 0.021596(9.256072),data_time: 0.001119(3.815816),train_time: 0.020478(5.440256)
 3 th batch,total_time: 0.026992(6.948802),data_time: 0.006247(2.863424),train_time: 0.020745(4.085378)
 4 th batch,total_time: 0.028729(5.564787),data_time: 0.006279(2.291995),train_time: 0.022450(3.272793)
 5 th batch,total_time: 0.065068(4.648167),data_time: 0.032217(1.915365),train_time: 0.032851(2.732802)
 6 th batch,total_time: 0.046844(3.990836),data_time: 0.013559(1.643678),train_time: 0.033286(2.347157)
 7 th batch,total_time: 0.035793(3.496455),data_time: 0.005708(1.438932),train_time: 0.030085(2.057523)
 8 th batch,total_time: 0.039619(3.112362),data_time: 0.005890(1.279705),train_time: 0.033729(1.832657)
 9 th batch,total_time: 0.036567(2.804783),data_time: 0.004277(1.152162),train_time: 0.032290(1.652620)
 10 th batch,total_time: 0.029868(2.552518),data_time: 0.002877(1.047682),train_time: 0.026990(1.504836)
 11 th batch,total_time: 0.030515(2.342351),data_time: 0.004793(0.960774),train_time: 0.025722(1.381576)
 12 th batch,total_time: 0.030954(2.164551),data_time: 0.005105(0.887261),train_time: 0.025849(1.277290)
 13 th batch,total_time: 0.032956(2.012294),data_time: 0.006177(0.824327),train_time: 0.026779(1.187968)
 14 th batch,total_time: 0.030589(1.880181),data_time: 0.005780(0.769757),train_time: 0.024808(1.110424)
 15 th batch,total_time: 0.029467(1.764511),data_time: 0.005270(0.721977),train_time: 0.024198(1.042534)
 16 th batch,total_time: 0.040501(1.663099),data_time: 0.009994(0.680095),train_time: 0.030507(0.983003)
 17 th batch,total_time: 0.037466(1.572786),data_time: 0.007882(0.642750),train_time: 0.029584(0.930036)
 18 th batch,total_time: 0.032793(1.491734),data_time: 0.004350(0.609150),train_time: 0.028443(0.882583)
 19 th batch,total_time: 0.034023(1.418848),data_time: 0.003698(0.578877),train_time: 0.030325(0.839971)
 20 th batch,total_time: 0.033485(1.352878),data_time: 0.003202(0.551464),train_time: 0.030283(0.801414)
 21 th batch,total_time: 0.029789(1.292738),data_time: 0.002650(0.526518),train_time: 0.027139(0.766220)
 22 th batch,total_time: 0.030054(1.237839),data_time: 0.004466(0.503820),train_time: 0.025588(0.734018)
 23 th batch,total_time: 0.029486(1.187491),data_time: 0.003897(0.482990),train_time: 0.025588(0.704500)
 24 th batch,total_time: 0.028945(1.141149),data_time: 0.003908(0.463827),train_time: 0.025037(0.677322)
 25 th batch,total_time: 0.033931(1.098563),data_time: 0.004933(0.446177),train_time: 0.028998(0.652386)
 26 th batch,total_time: 0.031053(1.059026),data_time: 0.003012(0.429764),train_time: 0.028041(0.629262)
 27 th batch,total_time: 0.030715(1.022301),data_time: 0.002909(0.414519),train_time: 0.027806(0.607782)
 28 th batch,total_time: 0.034859(0.988251),data_time: 0.007776(0.400493),train_time: 0.027082(0.587758)
 29 th batch,total_time: 0.030595(0.956329),data_time: 0.005064(0.387312),train_time: 0.025531(0.569017)
 30 th batch,total_time: 0.041613(0.926822),data_time: 0.008842(0.375104),train_time: 0.032771(0.551719)
 31 th batch,total_time: 0.031815(0.898853),data_time: 0.002776(0.363468),train_time: 0.029039(0.535385)
 32 th batch,total_time: 0.031891(0.872581),data_time: 0.003794(0.352569),train_time: 0.028097(0.520012)
 33 th batch,total_time: 0.034563(0.847934),data_time: 0.005284(0.342355),train_time: 0.029279(0.505579)
 34 th batch,total_time: 0.031605(0.824610),data_time: 0.003276(0.332667),train_time: 0.028329(0.491943)
 35 th batch,total_time: 0.032160(0.802598),data_time: 0.003536(0.323524),train_time: 0.028624(0.479073)
 36 th batch,total_time: 0.030151(0.781721),data_time: 0.003004(0.314862),train_time: 0.027147(0.466859)
 37 th batch,total_time: 0.030764(0.761959),data_time: 0.004986(0.306707),train_time: 0.025778(0.455252)
