Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 39.990616(39.990616),data_time: 22.995208(22.995208),train_time: 16.995407(16.995407)
 1 th batch,total_time: 0.035870(20.013243),data_time: 0.000954(11.498081),train_time: 0.034916(8.515162)
 2 th batch,total_time: 0.019181(13.348556),data_time: 0.000672(7.665612),train_time: 0.018509(5.682944)
 3 th batch,total_time: 0.027757(10.018356),data_time: 0.007613(5.751112),train_time: 0.020144(4.267244)
 4 th batch,total_time: 0.027519(8.020189),data_time: 0.006243(4.602138),train_time: 0.021276(3.418050)
 5 th batch,total_time: 0.028180(6.688187),data_time: 0.003988(3.835780),train_time: 0.024192(2.852407)
 6 th batch,total_time: 0.030948(5.737153),data_time: 0.007844(3.288932),train_time: 0.023103(2.448221)
 7 th batch,total_time: 0.034023(5.024262),data_time: 0.011746(2.879284),train_time: 0.022278(2.144978)
 8 th batch,total_time: 0.034118(4.469801),data_time: 0.010348(2.560513),train_time: 0.023770(1.909288)
 9 th batch,total_time: 0.030541(4.025875),data_time: 0.005805(2.305042),train_time: 0.024736(1.720833)
 10 th batch,total_time: 0.031940(3.662790),data_time: 0.005941(2.096033),train_time: 0.026000(1.566757)
 11 th batch,total_time: 0.027172(3.359822),data_time: 0.004226(1.921716),train_time: 0.022946(1.438106)
 12 th batch,total_time: 0.032286(3.103858),data_time: 0.007650(1.774480),train_time: 0.024635(1.329378)
 13 th batch,total_time: 0.029516(2.884262),data_time: 0.004180(1.648030),train_time: 0.025336(1.236232)
 14 th batch,total_time: 0.028731(2.693893),data_time: 0.002954(1.538358),train_time: 0.025777(1.155535)
 15 th batch,total_time: 0.031653(2.527503),data_time: 0.003511(1.442430),train_time: 0.028142(1.085073)
 16 th batch,total_time: 0.033704(2.380809),data_time: 0.005849(1.357925),train_time: 0.027855(1.022884)
 17 th batch,total_time: 0.030070(2.250213),data_time: 0.005441(1.282787),train_time: 0.024629(0.967425)
