epoch,phase,gpu_load,memory_used,memory_allocated,memory_cached,duration,batch_size,worker_num,prefetch_factor
0,data_loading,14.000000000000002,671.0,336.69482421875,358.0,5.728212356567383,512,8,1
0,data_loading,14.000000000000002,19953.0,439.236328125,19560.0,0.024960041046142578,512,8,1
0,data_loading,64.0,19955.0,439.736328125,19562.0,0.024671554565429688,512,8,1
0,data_loading,56.99999999999999,19955.0,439.736328125,19562.0,0.024080514907836914,512,8,1
0,data_loading,84.0,19955.0,439.736328125,19562.0,0.024116039276123047,512,8,1
0,training,88.0,19953.0,439.236328125,19560.0,6.563910722732544,512,8,1
0,training,64.0,19955.0,439.736328125,19562.0,0.5211482048034668,512,8,1
0,training,99.0,19955.0,439.736328125,19562.0,0.23729968070983887,512,8,1
0,training,82.0,19955.0,439.736328125,19562.0,0.2609548568725586,512,8,1
0,training,53.0,19955.0,439.736328125,19562.0,0.26944565773010254,512,8,1
