batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
64,8,1,0,171.67428016662598,58.4953396320343,113.17894053459167,12.126394271850586
64,8,1,1,176.14055347442627,60.89977812767029,115.24077534675598,12.146690845489502
64,16,1,0,128.52473855018616,14.774771690368652,113.7499668598175,12.038670063018799
64,16,1,1,126.96089267730713,14.38830852508545,112.57258415222168,12.038160562515259
32,4,1,0,249.5239691734314,160.01706099510193,89.50690817832947,6.402640104293823
32,4,1,1,248.37193536758423,157.57557487487793,90.7963604927063,6.3893632888793945
32,8,1,0,103.3884654045105,19.367061138153076,84.02140426635742,6.208087205886841
32,8,1,1,103.37815546989441,20.400396823883057,82.97775864601135,6.205810070037842
32,16,1,0,90.47273063659668,8.13213849067688,82.3405921459198,6.140109300613403
32,16,1,1,91.54474520683289,7.989675521850586,83.5550696849823,6.173627853393555
512,0,1,0,10690.583534479141,10340.424150705338,350.1593837738037,121.02279877662659
16,0,1,0,301.5333993434906,258.8207778930664,42.712621450424194,5.191468000411987
16,0,1,1,304.2855854034424,262.7588608264923,41.52672457695007,5.103466272354126
16,1,1,0,307.671133518219,262.82532572746277,44.845807790756226,1.7988083362579346
16,1,1,1,304.1719856262207,259.01159834861755,45.16038727760315,1.7931716442108154
16,2,1,0,148.45335960388184,102.1656265258789,46.28773307800293,1.781705617904663
16,2,1,1,147.8940031528473,103.11861872673035,44.77538442611694,1.777392864227295
32,0,1,0,568.1645619869232,525.6223294734955,42.542232513427734,9.732721328735352
32,0,1,1,561.1672027111053,518.8478579521179,42.31934475898743,10.088009357452393
32,1,1,0,599.2770435810089,549.9008767604828,49.37616682052612,3.347543478012085
32,1,1,1,596.6145730018616,548.776257276535,47.83831572532654,3.3431553840637207
32,2,1,0,259.9761791229248,212.33932852745056,47.63685059547424,3.310762882232666
32,2,1,1,260.1276624202728,213.602881193161,46.524781227111816,3.299697160720825
64,0,1,0,1149.517181634903,1088.640862941742,60.87631869316101,15.182522296905518
64,0,1,1,1141.1107716560364,1080.6070959568024,60.50367569923401,15.26760196685791
64,1,1,0,1119.2399127483368,1056.14027261734,63.099640130996704,6.315159320831299
64,1,1,1,1111.3360588550568,1048.5042369365692,62.83182191848755,6.32236909866333
64,2,1,0,507.2504017353058,443.46559143066406,63.784810304641724,6.293977737426758
64,2,1,1,507.9709429740906,445.44388222694397,62.527060747146606,6.283934831619263
512,1,1,0,10935.425573348999,10533.806560277939,401.6190130710602,60.03298616409302
128,0,1,0,2226.1269931793213,2129.552836418152,96.57415676116943,28.28753113746643
128,0,1,1,2272.8514199256897,2170.2936058044434,102.55781412124634,27.716376066207886
128,1,1,0,2230.2209253311157,2131.934232234955,98.28669309616089,12.37550687789917
512,1,1,1,11472.991981506348,11101.587525129318,371.4044563770294,59.90145754814148
512,2,1,0,4191.523377418518,3916.3911929130554,275.13218450546265,47.56603717803955
512,2,1,1,4197.148818492889,3919.9826052188873,277.1662132740021,47.55071687698364
256,0,1,0,4414.24609708786,4261.114322900772,153.131774187088,53.90274739265442
16,0,1,0,168.75272607803345,147.3048210144043,21.44790506362915,2.762042760848999
16,0,1,1,167.22762322425842,146.01876735687256,21.208855867385864,2.8840746879577637
16,1,1,0,167.2693223953247,143.27626252174377,23.993059873580933,0.9005241394042969
16,1,1,1,167.44797325134277,143.95267724990845,23.495296001434326,0.9041657447814941
16,2,1,0,80.18077230453491,56.209057092666626,23.971715211868286,0.876014232635498
16,2,1,1,79.34578108787537,56.160820960998535,23.18496012687683,0.8791661262512207
32,0,1,0,293.62466645240784,271.31806802749634,22.3065984249115,4.745409727096558
32,0,1,1,292.3184196949005,272.17859268188477,20.139827013015747,4.7399983406066895
32,1,1,0,296.764595746994,273.73342061042786,23.031175136566162,1.6339912414550781
32,1,1,1,291.2941417694092,268.83083987236023,22.46330189704895,1.6297852993011475
32,2,1,0,143.26750707626343,120.59272003173828,22.674787044525146,1.620612382888794
32,2,1,1,142.46720623970032,120.4105052947998,22.056700944900513,1.6131319999694824
64,0,1,0,610.6478481292725,581.0439777374268,29.603870391845703,7.567599534988403
64,0,1,1,618.5979156494141,589.3801302909851,29.217785358428955,7.481811285018921
64,1,1,0,569.8968815803528,539.5920040607452,30.304877519607544,3.1182990074157715
64,1,1,1,578.9425187110901,549.0392298698425,29.90328884124756,3.1099677085876465
64,2,1,0,270.22678804397583,240.14493465423584,30.08185338973999,3.0906500816345215
64,2,1,1,268.14946007728577,239.57080101966858,28.578659057617188,3.085266590118408
128,0,1,0,1138.2058823108673,1093.2125751972198,44.99330711364746,13.722954511642456
128,0,1,1,1138.6979854106903,1093.8372731208801,44.86071228981018,13.8233642578125
128,1,1,0,1136.760329246521,1092.613939523697,44.1463897228241,6.077940940856934
128,1,1,1,1151.9020383358002,1108.8663637638092,43.03567457199097,6.08238959312439
128,2,1,0,525.1895034313202,480.16253447532654,45.02696895599365,6.0559656620025635
128,2,1,1,526.7923274040222,482.2928457260132,44.49948167800903,6.05797266960144
256,0,1,0,2237.054712295532,2159.122157096863,77.93255519866943,26.66219139099121
256,0,1,1,2261.720225572586,2184.416128873825,77.30409669876099,26.27886462211609
256,1,1,0,2496.741949558258,2420.221992254257,76.51995730400085,11.987352132797241
