batch_size,worker_num,epoch,total_time,data_time,data_whole_time,training_time
512,1,0,3.6534180641174316,0.665471076965332,1.1853325366973877,2.468085527420044
16,1,0,3.8637843132019043,0.3054358959197998,0.8185181617736816,3.0452661514282227
32,1,0,3.4558305740356445,0.17516708374023438,0.6913928985595703,2.764437675476074
64,1,0,3.2615530490875244,0.16153168678283691,0.6872413158416748,2.5743117332458496
128,1,0,3.1548409461975098,0.20863127708435059,0.7175681591033936,2.437272787094116
256,1,0,3.1865017414093018,0.33815956115722656,0.8420112133026123,2.3444905281066895
512,1,0,3.5460455417633057,0.5948200225830078,1.0917561054229736,2.454289436340332
16,1,0,8.881454706192017,4.383289813995361,5.168206453323364,3.7132482528686523
32,1,0,3.4790995121002197,0.17617082595825195,0.7030982971191406,2.776001214981079
64,1,0,3.269284248352051,0.1866617202758789,0.7016780376434326,2.567606210708618
128,1,0,3.155618190765381,0.21094274520874023,0.7125613689422607,2.44305682182312
256,1,0,3.243309497833252,0.3659243583679199,0.8856358528137207,2.3576736450195312
512,1,0,3.657557964324951,0.6777369976043701,1.202193260192871,2.45536470413208
16,1,0,3.862962007522583,0.25745463371276855,0.8155462741851807,3.0474157333374023
32,1,0,3.4679088592529297,0.1646289825439453,0.7151169776916504,2.7527918815612793
64,1,0,3.2460763454437256,0.1515662670135498,0.6770696640014648,2.5690066814422607
128,1,0,3.127683639526367,0.18818259239196777,0.6934359073638916,2.4342477321624756
256,1,0,3.1468002796173096,0.29479503631591797,0.802978515625,2.3438217639923096
512,1,0,3.545790672302246,0.5940077304840088,1.088249683380127,2.457540988922119
16,1,0,4.287640571594238,0.2549116611480713,0.8316171169281006,3.4560234546661377
32,1,0,3.4781622886657715,0.16283822059631348,0.7121946811676025,2.765967607498169
64,1,0,3.2600739002227783,0.15477824211120605,0.6801176071166992,2.579956293106079
128,1,0,3.150681734085083,0.18779993057250977,0.7065250873565674,2.4441566467285156
256,1,0,3.1492435932159424,0.294447660446167,0.8003895282745361,2.3488540649414062
512,1,0,3.5520405769348145,0.5929300785064697,1.1016020774841309,2.4504384994506836
16,1,0,16.874953031539917,12.36715030670166,13.429511785507202,3.445441246032715
32,1,0,17.708261013031006,13.837602376937866,14.709370136260986,2.9988908767700195
64,1,0,18.952695608139038,15.588065385818481,16.28588581085205,2.6668097972869873
128,1,0,18.99530267715454,15.812434911727905,16.475626230239868,2.519676446914673
256,1,0,19.11538600921631,16.067484378814697,16.689579486846924,2.4258065223693848
512,1,0,18.771450996398926,15.640133142471313,16.249548196792603,2.5219027996063232
16,1,0,17.11218500137329,12.550949573516846,13.60923147201538,3.50295352935791
16,1,0,17.348764181137085,12.841558694839478,13.902579307556152,3.4461848735809326
16,1,0,17.32659411430359,12.819287776947021,13.893701314926147,3.4328927993774414
16,1,0,16.485065937042236,11.979036808013916,13.040803909301758,3.4442620277404785
16,1,0,17.46805238723755,12.951779127120972,14.008493185043335,3.459559202194214
16,1,0,17.02077341079712,12.502512216567993,13.581198453903198,3.439574956893921
16,1,0,0.4850490093231201,0.16510391235351562,0.1749098300933838,0.31013917922973633
16,1,0,0.46749377250671387,0.16734719276428223,0.17344999313354492,0.29404377937316895
16,0,0,0.37364959716796875,0.09055662155151367,0.09266519546508789,0.28098440170288086
