batch_size,worker_num,epoch,total_time,data_time,data_whole_time,training_time
16,0,0,0.9312074184417725,0.12293457984924316,0.12627673149108887,0.8049306869506836
16,1,0,0.8623783588409424,0.15035629272460938,0.1563270092010498,0.7060513496398926
16,2,0,0.8234200477600098,0.1149296760559082,0.12032294273376465,0.7030971050262451
16,4,0,0.9931960105895996,0.18947219848632812,0.1950702667236328,0.7981257438659668
16,8,0,1.0081231594085693,0.20489811897277832,0.210951566696167,0.7971715927124023
16,16,0,1.2005810737609863,0.39140892028808594,0.3984560966491699,0.8021249771118164
16,32,0,1.4004309177398682,0.62990403175354,0.6350829601287842,0.765347957611084
16,40,0,1.6006114482879639,0.7817537784576416,0.7887592315673828,0.811852216720581
16,64,0,2.035510778427124,1.2135989665985107,1.2227914333343506,0.8127193450927734
16,128,0,3.050198554992676,2.191985845565796,2.1985974311828613,0.8516011238098145
16,0,0,0.7702665328979492,0.0655975341796875,0.06779766082763672,0.7024688720703125
32,0,0,0.818824052810669,0.09725260734558105,0.10160088539123535,0.7172231674194336
64,0,0,0.8989295959472656,0.1701953411102295,0.17801880836486816,0.7209107875823975
128,0,0,1.2141053676605225,0.3493773937225342,0.365100622177124,0.8490047454833984
256,0,0,1.8721792697906494,0.955108642578125,0.9899561405181885,0.8822231292724609
512,0,0,3.6717917919158936,2.3734676837921143,2.4344730377197266,1.237318754196167
