batch_size,worker_num,epoch,total_time,data_time,data_whole_time,training_time
16,0,0,0.8947322368621826,0.07140994071960449,0.07462739944458008,0.8201048374176025
32,0,0,0.8372530937194824,0.1128089427947998,0.1194608211517334,0.717792272567749
64,0,0,0.9160385131835938,0.18922686576843262,0.19771885871887207,0.7183196544647217
128,0,0,1.083519697189331,0.34517502784729004,0.3599283695220947,0.7235913276672363
256,0,0,1.6329107284545898,0.7120301723480225,0.7467851638793945,0.8861255645751953
512,0,0,2.4714865684509277,1.2457761764526367,1.3019068241119385,1.1695797443389893
16,0,0,0.9119596481323242,0.07363033294677734,0.07701921463012695,0.8349404335021973
32,0,0,0.8576459884643555,0.11237454414367676,0.11777138710021973,0.7398746013641357
64,0,0,1.0291075706481934,0.20367980003356934,0.2142024040222168,0.8149051666259766
128,0,0,1.0945003032684326,0.35129857063293457,0.36597228050231934,0.7285280227661133
256,0,0,1.4980659484863281,0.6547830104827881,0.6829545497894287,0.8151113986968994
512,0,0,2.4525105953216553,1.2808878421783447,1.333418369293213,1.1190922260284424
