batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,data_whole_time,training_time
//这下不开 pin memory 看看性能情况，主要是为了分析到底是哪个参数导致性能上升如此明显？


16,0,1,0,15.876560926437378,11.720783233642578,12.178772687911987,3.6977882385253906
16,0,2,0,16.60461187362671,12.450417280197144,12.903929948806763,3.7006819248199463
16,1,1,0,13.193667650222778,8.884744644165039,9.501394271850586,3.6922733783721924
16,1,2,0,13.316714763641357,9.021219253540039,9.643120050430298,3.6735947132110596
16,2,1,0,7.0922417640686035,2.969665050506592,3.593050718307495,3.4991910457611084
16,2,2,0,6.854121208190918,2.7468936443328857,3.3788015842437744,3.4753196239471436
16,4,1,0,4.399606943130493,0.27425217628479004,0.9131989479064941,3.486407995223999
16,4,2,0,4.413830041885376,0.28803253173828125,0.9451911449432373,3.4686388969421387
16,8,1,0,4.460906744003296,0.30859947204589844,0.9723494052886963,3.4885573387145996
16,8,2,0,4.436762809753418,0.2875404357910156,0.9467430114746094,3.4900197982788086
16,16,1,0,4.526710510253906,0.3751344680786133,1.0261974334716797,3.5005130767822266
16,16,2,0,4.488294839859009,0.3481712341308594,0.9994304180145264,3.4888644218444824
16,32,1,0,4.582098960876465,0.4273796081542969,1.0835294723510742,3.4985694885253906
16,32,2,0,4.560486793518066,0.43520259857177734,1.0739641189575195,3.486522674560547


//这下换成 不开 persistent memory ,开 pin_memory 看看性能情况，主要是为了分析到底是哪个参数导致性能上升如此明显？
16,0,1,0,16.411163568496704,12.258729457855225,12.71257996559143,3.6985836029052734
16,0,2,0,17.100852251052856,12.929574966430664,13.387678623199463,3.7131736278533936
16,1,1,0,14.095158100128174,9.944918394088745,9.966742992401123,4.128415107727051
16,1,2,0,13.253716707229614,9.111842393875122,9.132465362548828,4.121251344680786
16,2,1,0,7.344096899032593,3.3998429775238037,3.4141976833343506,3.929899215698242
16,2,2,0,6.845941781997681,2.9154038429260254,2.925615072250366,3.9203267097473145
16,4,1,0,4.176597833633423,0.23676013946533203,0.24543404579162598,3.931163787841797
16,4,2,0,4.158631086349487,0.21866130828857422,0.22737765312194824,3.931253433227539
16,8,1,0,4.196818113327026,0.25238728523254395,0.26151132583618164,3.9353067874908447
16,8,2,0,4.226912021636963,0.2746562957763672,0.2837355136871338,3.943176507949829
16,16,1,0,4.328304290771484,0.36978650093078613,0.378298282623291,3.9500060081481934
16,16,2,0,4.300527095794678,0.31902146339416504,0.33403658866882324,3.9664905071258545
16,32,1,0,4.620502710342407,0.6618373394012451,0.6757187843322754,3.944783926010132
16,32,2,0,4.6065757274627686,0.5510220527648926,0.5593204498291016,4.047255277633667

//这时候再 pin memory 和 persistent worker 都开 看看

16,0,1,0,16.510289907455444,12.363004207611084,12.816864490509033,3.693425416946411
16,0,2,0,16.11462712287903,11.96134877204895,12.418995380401611,3.695631742477417
16,0,3,0,16.326825857162476,12.175849199295044,12.629681825637817,3.697144031524658
16,0,4,0,16.147672653198242,11.994227647781372,12.448745965957642,3.6989266872406006
16,1,1,0,13.614264488220215,9.475835800170898,9.498788595199585,4.11547589302063
16,1,2,0,13.033665418624878,8.899817943572998,8.919914245605469,4.113751173019409
16,1,3,0,12.800291299819946,8.844035863876343,8.863690614700317,3.936600685119629
16,1,4,0,12.727144956588745,8.752954721450806,8.775278091430664,3.951866865158081
16,2,1,0,7.168503761291504,3.2332065105438232,3.244769334793091,3.923734426498413
16,2,2,0,6.817119836807251,2.875553846359253,2.8884644508361816,3.9286553859710693
16,2,3,0,6.610393524169922,2.6877198219299316,2.698216438293457,3.912177085876465
16,2,4,0,6.643296241760254,2.719454526901245,2.7297251224517822,3.9135711193084717
16,4,1,0,4.167471408843994,0.21822667121887207,0.22835922241210938,3.9391121864318848
16,4,2,0,4.168289661407471,0.2315046787261963,0.24080753326416016,3.9274821281433105
16,4,3,0,4.191462993621826,0.22861766815185547,0.2376551628112793,3.953807830810547
16,4,4,0,4.195440292358398,0.22639942169189453,0.23644089698791504,3.9589993953704834
16,8,1,0,4.265860557556152,0.30948829650878906,0.3185737133026123,3.94728684425354
16,8,2,0,4.253687620162964,0.30359649658203125,0.3128361701965332,3.9408514499664307
16,8,3,0,4.266568183898926,0.2821643352508545,0.2914001941680908,3.975167989730835
16,8,4,0,4.244803428649902,0.21967267990112305,0.22880268096923828,4.016000747680664
16,16,1,0,4.216734886169434,0.32332634925842285,0.33377957344055176,3.882955312728882
16,16,2,0,4.376025199890137,0.3573434352874756,0.36646199226379395,4.009563207626343
16,16,3,0,4.421891927719116,0.42381954193115234,0.43869733810424805,3.983194589614868



