batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
16,0,1,0,3.80861759185791,2.9728546142578125,0.8357629776000977,0.05155038833618164
16,0,1,1,3.1931910514831543,2.7588272094726562,0.43436384201049805,0.052239179611206055
16,4,1,0,1.6368625164031982,0.7374367713928223,0.899425745010376,0.018115997314453125
16,4,1,1,1.0320489406585693,0.5476233959197998,0.48442554473876953,0.017904996871948242
16,8,1,0,1.5173885822296143,0.643275260925293,0.8741133213043213,0.017696380615234375
16,8,1,1,0.8241345882415771,0.36065220832824707,0.4634823799133301,0.017542123794555664
16,16,1,0,1.6247506141662598,0.7128994464874268,0.911851167678833,0.017718076705932617
16,16,1,1,0.8377249240875244,0.36367297172546387,0.47405195236206055,0.017656803131103516
32,0,1,0,6.199912071228027,5.372134208679199,0.8277778625488281,0.1047663688659668
32,0,1,1,5.780980110168457,5.364461660385132,0.4165184497833252,0.10575747489929199
32,4,1,0,2.0570456981658936,1.1705412864685059,0.8865044116973877,0.03368377685546875
32,4,1,1,1.6994929313659668,1.2337641716003418,0.465728759765625,0.03361034393310547
32,8,1,0,1.6996657848358154,0.825066089630127,0.8745996952056885,0.0329432487487793
32,8,1,1,1.0843040943145752,0.6650774478912354,0.41922664642333984,0.032183170318603516
32,16,1,0,1.9690825939178467,1.080355167388916,0.8887274265289307,0.032921552658081055
32,16,1,1,1.1740548610687256,0.7386071681976318,0.43544769287109375,0.03214859962463379
64,0,1,0,12.450153827667236,11.41907525062561,1.031078577041626,0.16435503959655762
64,0,1,1,12.15071439743042,11.526249170303345,0.6244652271270752,0.1880049705505371
64,4,1,0,3.267383575439453,2.220597982406616,1.046785593032837,0.06472206115722656
64,4,1,1,3.219602584838867,2.722191572189331,0.49741101264953613,0.06404399871826172
64,8,1,0,2.4076085090637207,1.373239278793335,1.0343692302703857,0.0642085075378418
64,8,1,1,1.9164299964904785,1.3100755214691162,0.6063544750213623,0.06354284286499023
64,16,1,0,2.7077388763427734,1.6931185722351074,1.014620304107666,0.06409597396850586
64,16,1,1,1.8189187049865723,1.2251365184783936,0.5937821865081787,0.06358504295349121
128,0,1,0,22.50497055053711,21.118685722351074,1.3862848281860352,0.30188465118408203
128,0,1,1,22.213632106781006,21.281896352767944,0.9317357540130615,0.30618834495544434
128,4,1,0,5.847985029220581,4.481166124343872,1.366818904876709,0.12752056121826172
128,4,1,1,6.497298717498779,5.5697340965271,0.9275646209716797,0.12607574462890625
128,8,1,0,3.958416223526001,2.516702890396118,1.4417133331298828,0.12662124633789062
128,8,1,1,3.395620107650757,2.4423677921295166,0.9532523155212402,0.12593865394592285
128,16,1,0,4.341083765029907,2.9192488193511963,1.421834945678711,0.12636876106262207
128,16,1,1,3.6183385848999023,2.665635824203491,0.9527027606964111,0.12600255012512207
256,0,1,0,45.40016770362854,43.18902373313904,2.211143970489502,0.6120524406433105
256,0,1,1,43.3567910194397,41.75009512901306,1.6066958904266357,0.5932073593139648
256,4,1,0,11.523050308227539,9.294953107833862,2.2280972003936768,0.2517838478088379
256,4,1,1,12.478614807128906,10.83942461013794,1.6391901969909668,0.25049352645874023
256,8,1,0,6.7719221115112305,4.577283620834351,2.19463849067688,0.25139355659484863
256,8,1,1,6.835662126541138,5.237207889556885,1.598454236984253,0.2502586841583252
256,16,1,0,7.387722492218018,5.16736626625061,2.2203562259674072,0.2503976821899414
256,16,1,1,6.136413335800171,4.534513473510742,1.6018998622894287,0.24977326393127441
512,0,1,0,87.5953586101532,83.79257941246033,3.802779197692871,1.0207023620605469
512,0,1,1,84.87821626663208,81.97011637687683,2.908099889755249,1.037604808807373
512,4,1,0,22.647984504699707,18.846101760864258,3.801882743835449,0.4991753101348877
512,4,1,1,24.77622365951538,21.828579664230347,2.947643995285034,0.49855899810791016
512,8,1,0,12.364884614944458,8.60591459274292,3.758970022201538,0.4983961582183838
512,8,1,1,13.117569208145142,10.209542751312256,2.9080264568328857,0.4973874092102051
512,16,1,0,13.356748580932617,9.298070669174194,4.058677911758423,0.4982891082763672
512,16,1,1,12.065154552459717,9.129584550857544,2.935570001602173,0.49782896041870117
256,32,1,0,10.939445495605469,8.838042736053467,2.101402759552002,0.25034356117248535
256,32,1,1,7.808488368988037,6.249771595001221,1.5587167739868164,0.25071263313293457
512,32,1,0,20.61476731300354,16.31737995147705,4.297387361526489,0.49799227714538574
512,32,1,1,15.374454498291016,12.42690110206604,2.9475533962249756,0.4980032444000244
16,0,1,0,3.0808846950531006,2.258405923843384,0.8224787712097168,0.05102229118347168
16,0,1,1,2.6415178775787354,2.2077438831329346,0.4337739944458008,0.050695180892944336
16,0,1,0,3.032959222793579,2.2011830806732178,0.8317761421203613,0.05282258987426758
16,0,1,1,2.6293604373931885,2.2007718086242676,0.4285886287689209,0.05104660987854004
512,0,1,0,18.790634393692017,17.200674295425415,1.5899600982666016,0.2484884262084961
512,0,1,1,17.166266918182373,16.47441530227661,0.6918516159057617,0.24567604064941406
512,1,1,0,19.348198890686035,17.77968430519104,1.5685145854949951,0.11954426765441895
512,1,1,1,18.67143940925598,17.97593069076538,0.6955087184906006,0.1188046932220459
16,1,1,0,3.1915082931518555,2.245997190475464,0.9455111026763916,0.01887798309326172
16,1,1,1,2.683810234069824,2.224930763244629,0.4588794708251953,0.01849508285522461
16,1,1,0,3.2564964294433594,2.351719379425049,0.9047770500183105,0.01870250701904297
16,1,1,1,2.83941650390625,2.386563777923584,0.452852725982666,0.01836419105529785
