model,batchsize,blocknum,threadnum,iteration,total_avg,total_avg_filter,total_fluctuation(%),data_avg,data_avg_filter,data_fluctuation(%),train_avg,train_avg_filter,train_fluctuation(%)
resnet18,128,1,128,2001,0.061279,0.0610086,0.443317,0.00819588,0.00819997,-0.049975,0.0531079,0.052841,0.50513
resnet18,16,1,16,2001,0.0165924,0.0162744,1.95392,0.00156419,0.00156497,-0.049975,0.0150561,0.0147413,2.13582
resnet18,256,1,256,2001,0.106745,0.106416,0.309377,0.0148796,0.014887,-0.049975,0.0918874,0.0915606,0.356972
resnet18,32,1,32,2001,0.024546,0.0243931,0.626655,0.00247732,0.00247856,-0.049975,0.0220982,0.0219464,0.691537
resnet18,64,1,64,2001,0.0351436,0.0349885,0.443398,0.00403204,0.00403406,-0.049975,0.0311424,0.0309883,0.497176
