开始GDS批量测试
GPU设备: 0
基础目录: /mnt/beegfs
======================================
正在测试: 1KB 文件大小
目录路径: /mnt/beegfs/test_dir_1KB_10428_1000
输出文件: output_multi.csv
设置IOSIZE: 32KB = 32768 字节
使用线程数: 1
找到 1000 个文件
预分配文件资源...
资源预分配完成，耗时: 2308 ms
成功分配资源文件数: 1000/1000
开始多线程读操作测试...
完成: file_1057.txt (1 KB, 19.04 ms)
完成: file_1422.txt (1 KB, 26.91 ms)
完成: file_100.txt (1 KB, 10.05 ms)
完成: file_1366.txt (1 KB, 19.12 ms)
完成: file_1002.txt (1 KB, 18.87 ms)
完成: file_1022.txt (1 KB, 0.44 ms)
完成: file_1362.txt (1 KB, 9.30 ms)
完成: file_1109.txt (1 KB, 9.16 ms)
完成: file_1148.txt (1 KB, 9.26 ms)
完成: file_1129.txt (1 KB, 0.47 ms)
完成: file_1132.txt (1 KB, 0.70 ms)
完成: file_10333.txt (1 KB, 18.87 ms)
完成: file_1371.txt (1 KB, 18.90 ms)
完成: file_1144.txt (1 KB, 19.79 ms)
完成: file_1437.txt (1 KB, 1.37 ms)
完成: file_10323.txt (1 KB, 0.27 ms)
完成: file_10132.txt (1 KB, 14.56 ms)
完成: file_1450.txt (1 KB, 0.82 ms)
完成: file_117.txt (1 KB, 10.53 ms)
完成: file_10242.txt (1 KB, 19.03 ms)
完成: file_10060.txt (1 KB, 19.40 ms)
完成: file_1311.txt (1 KB, 0.69 ms)
完成: file_10269.txt (1 KB, 19.88 ms)
完成: file_1016.txt (1 KB, 9.32 ms)
完成: file_10304.txt (1 KB, 9.25 ms)
完成: file_1067.txt (1 KB, 9.85 ms)
完成: file_1079.txt (1 KB, 0.41 ms)
完成: file_10221.txt (1 KB, 28.34 ms)
完成: file_1401.txt (1 KB, 10.01 ms)
完成: file_10418.txt (1 KB, 9.67 ms)
完成: file_10389.txt (1 KB, 18.88 ms)
完成: file_10138.txt (1 KB, 0.52 ms)
完成: file_1509.txt (1 KB, 19.08 ms)
完成: file_1145.txt (1 KB, 28.43 ms)
完成: file_1458.txt (1 KB, 10.58 ms)
完成: file_1168.txt (1 KB, 9.23 ms)
完成: file_10405.txt (1 KB, 26.17 ms)
完成: file_1235.txt (1 KB, 11.25 ms)
完成: file_10070.txt (1 KB, 18.92 ms)
完成: file_10119.txt (1 KB, 9.58 ms)
完成: file_1236.txt (1 KB, 1.09 ms)
完成: file_1113.txt (1 KB, 0.74 ms)
完成: file_1131.txt (1 KB, 29.36 ms)
完成: file_10419.txt (1 KB, 8.09 ms)
完成: file_1096.txt (1 KB, 8.80 ms)
完成: file_1112.txt (1 KB, 0.73 ms)
完成: file_1394.txt (1 KB, 18.85 ms)
完成: file_10243.txt (1 KB, 10.83 ms)
完成: file_10327.txt (1 KB, 0.64 ms)
完成: file_10352.txt (1 KB, 20.06 ms)
完成: file_1038.txt (1 KB, 0.57 ms)
完成: file_1104.txt (1 KB, 18.84 ms)
完成: file_1222.txt (1 KB, 20.22 ms)
完成: file_10410.txt (1 KB, 10.52 ms)
完成: file_1050.txt (1 KB, 10.88 ms)
完成: file_10218.txt (1 KB, 9.83 ms)
完成: file_1374.txt (1 KB, 9.84 ms)
完成: file_10178.txt (1 KB, 10.61 ms)
完成: file_1032.txt (1 KB, 8.57 ms)
完成: file_1493.txt (1 KB, 8.81 ms)
完成: file_1321.txt (1 KB, 10.79 ms)
完成: file_10409.txt (1 KB, 10.40 ms)
完成: file_10098.txt (1 KB, 0.30 ms)
完成: file_10230.txt (1 KB, 0.53 ms)
完成: file_10413.txt (1 KB, 0.55 ms)
完成: file_1021.txt (1 KB, 9.93 ms)
完成: file_10283.txt (1 KB, 8.20 ms)
完成: file_1365.txt (1 KB, 8.84 ms)
完成: file_10162.txt (1 KB, 17.53 ms)
完成: file_1277.txt (1 KB, 8.69 ms)
完成: file_12.txt (1 KB, 1.67 ms)
完成: file_10316.txt (1 KB, 19.15 ms)
完成: file_1133.txt (1 KB, 19.29 ms)
完成: file_1184.txt (1 KB, 19.52 ms)
完成: file_10425.txt (1 KB, 18.39 ms)
完成: file_10346.txt (1 KB, 8.64 ms)
完成: file_1478.txt (1 KB, 8.68 ms)
完成: file_10000.txt (1 KB, 0.48 ms)
完成: file_1488.txt (1 KB, 10.34 ms)
完成: file_1056.txt (1 KB, 19.67 ms)
完成: file_1412.txt (1 KB, 27.47 ms)
完成: file_10117.txt (1 KB, 9.78 ms)
完成: file_1234.txt (1 KB, 10.11 ms)
完成: file_105.txt (1 KB, 9.89 ms)
完成: file_10200.txt (1 KB, 19.42 ms)
完成: file_10056.txt (1 KB, 9.83 ms)
完成: file_10087.txt (1 KB, 0.44 ms)
完成: file_10376.txt (1 KB, 0.69 ms)
完成: file_1310.txt (1 KB, 0.44 ms)
完成: file_1444.txt (1 KB, 9.85 ms)
完成: file_1513.txt (1 KB, 0.63 ms)
完成: file_10279.txt (1 KB, 0.55 ms)
完成: file_10259.txt (1 KB, 9.81 ms)
完成: file_1464.txt (1 KB, 18.12 ms)
完成: file_1294.txt (1 KB, 18.46 ms)
完成: file_1108.txt (1 KB, 0.58 ms)
完成: file_10286.txt (1 KB, 8.48 ms)
完成: file_1100.txt (1 KB, 8.50 ms)
完成: file_113.txt (1 KB, 0.56 ms)
完成: file_10267.txt (1 KB, 0.54 ms)
完成: file_10064.txt (1 KB, 25.15 ms)
完成: file_10226.txt (1 KB, 8.89 ms)
完成: file_10256.txt (1 KB, 27.43 ms)
完成: file_1252.txt (1 KB, 0.72 ms)
完成: file_1204.txt (1 KB, 8.72 ms)
完成: file_1385.txt (1 KB, 0.47 ms)
完成: file_10187.txt (1 KB, 9.66 ms)
完成: file_10176.txt (1 KB, 0.54 ms)
完成: file_114.txt (1 KB, 18.67 ms)
完成: file_10344.txt (1 KB, 0.48 ms)
完成: file_10174.txt (1 KB, 0.50 ms)
完成: file_10149.txt (1 KB, 10.02 ms)
完成: file_1103.txt (1 KB, 0.55 ms)
完成: file_10232.txt (1 KB, 10.08 ms)
完成: file_1111.txt (1 KB, 18.03 ms)
完成: file_10112.txt (1 KB, 0.27 ms)
完成: file_10244.txt (1 KB, 0.38 ms)
完成: file_10184.txt (1 KB, 0.32 ms)
完成: file_10094.txt (1 KB, 10.49 ms)
完成: file_1319.txt (1 KB, 0.48 ms)
完成: file_10225.txt (1 KB, 9.62 ms)
完成: file_10326.txt (1 KB, 17.92 ms)
完成: file_10414.txt (1 KB, 18.15 ms)
完成: file_1460.txt (1 KB, 9.76 ms)
完成: file_1274.txt (1 KB, 9.63 ms)
完成: file_10017.txt (1 KB, 17.82 ms)
完成: file_1193.txt (1 KB, 19.26 ms)
完成: file_1370.txt (1 KB, 9.93 ms)
完成: file_10263.txt (1 KB, 27.65 ms)
完成: file_10342.txt (1 KB, 27.67 ms)
完成: file_1383.txt (1 KB, 9.13 ms)
完成: file_1210.txt (1 KB, 35.75 ms)
完成: file_1431.txt (1 KB, 0.55 ms)
完成: file_10041.txt (1 KB, 0.65 ms)
完成: file_10265.txt (1 KB, 19.30 ms)
完成: file_10338.txt (1 KB, 8.66 ms)
完成: file_137.txt (1 KB, 8.75 ms)
完成: file_1165.txt (1 KB, 9.72 ms)
完成: file_10001.txt (1 KB, 8.75 ms)
完成: file_1439.txt (1 KB, 0.64 ms)
完成: file_10007.txt (1 KB, 9.14 ms)
完成: file_1395.txt (1 KB, 8.81 ms)
完成: file_1496.txt (1 KB, 17.51 ms)
完成: file_1238.txt (1 KB, 9.33 ms)
完成: file_10307.txt (1 KB, 17.66 ms)
完成: file_1101.txt (1 KB, 36.50 ms)
完成: file_10145.txt (1 KB, 8.97 ms)
完成: file_10202.txt (1 KB, 10.74 ms)
完成: file_10180.txt (1 KB, 20.15 ms)
完成: file_1223.txt (1 KB, 9.48 ms)
完成: file_1027.txt (1 KB, 8.66 ms)
完成: file_1023.txt (1 KB, 19.09 ms)
完成: file_10380.txt (1 KB, 26.83 ms)
完成: file_10083.txt (1 KB, 0.51 ms)
完成: file_118.txt (1 KB, 0.60 ms)
完成: file_1451.txt (1 KB, 9.10 ms)
完成: file_1328.txt (1 KB, 9.08 ms)
完成: file_10381.txt (1 KB, 10.85 ms)
完成: file_10199.txt (1 KB, 9.18 ms)
完成: file_1446.txt (1 KB, 9.53 ms)
完成: file_1299.txt (1 KB, 0.51 ms)
完成: file_1054.txt (1 KB, 0.32 ms)
完成: file_1471.txt (1 KB, 18.13 ms)
完成: file_1287.txt (1 KB, 0.68 ms)
完成: file_1292.txt (1 KB, 10.73 ms)
完成: file_1348.txt (1 KB, 17.98 ms)
完成: file_1048.txt (1 KB, 0.46 ms)
完成: file_116.txt (1 KB, 9.07 ms)
完成: file_1081.txt (1 KB, 0.58 ms)
完成: file_1269.txt (1 KB, 8.77 ms)
完成: file_1098.txt (1 KB, 8.63 ms)
完成: file_1427.txt (1 KB, 0.50 ms)
完成: file_1461.txt (1 KB, 0.57 ms)
完成: file_1494.txt (1 KB, 61.68 ms)
完成: file_1009.txt (1 KB, 0.39 ms)
完成: file_1347.txt (1 KB, 20.02 ms)
完成: file_1272.txt (1 KB, 9.22 ms)
完成: file_1085.txt (1 KB, 0.87 ms)
完成: file_10271.txt (1 KB, 0.68 ms)
完成: file_10128.txt (1 KB, 0.70 ms)
完成: file_10037.txt (1 KB, 17.54 ms)
完成: file_1140.txt (1 KB, 9.45 ms)
完成: file_1440.txt (1 KB, 8.11 ms)
完成: file_1241.txt (1 KB, 0.80 ms)
完成: file_10360.txt (1 KB, 9.57 ms)
完成: file_1044.txt (1 KB, 0.57 ms)
完成: file_10358.txt (1 KB, 0.50 ms)
完成: file_145.txt (1 KB, 27.84 ms)
完成: file_1004.txt (1 KB, 0.42 ms)
完成: file_1155.txt (1 KB, 0.70 ms)
完成: file_1325.txt (1 KB, 17.77 ms)
完成: file_124.txt (1 KB, 1.02 ms)
完成: file_10348.txt (1 KB, 0.51 ms)
完成: file_1410.txt (1 KB, 0.52 ms)
完成: file_10219.txt (1 KB, 8.58 ms)
完成: file_1424.txt (1 KB, 17.64 ms)
完成: file_10330.txt (1 KB, 17.73 ms)
完成: file_123.txt (1 KB, 9.55 ms)
完成: file_10294.txt (1 KB, 18.99 ms)
完成: file_10231.txt (1 KB, 0.42 ms)
完成: file_1211.txt (1 KB, 0.62 ms)
完成: file_10104.txt (1 KB, 0.30 ms)
完成: file_10028.txt (1 KB, 0.40 ms)
完成: file_1329.txt (1 KB, 10.25 ms)
完成: file_10082.txt (1 KB, 27.57 ms)
完成: file_10084.txt (1 KB, 0.69 ms)
完成: file_1389.txt (1 KB, 9.11 ms)
完成: file_1409.txt (1 KB, 18.02 ms)
完成: file_1355.txt (1 KB, 8.85 ms)
完成: file_1179.txt (1 KB, 0.70 ms)
完成: file_1209.txt (1 KB, 8.69 ms)
完成: file_1068.txt (1 KB, 17.92 ms)
完成: file_1476.txt (1 KB, 0.40 ms)
完成: file_1065.txt (1 KB, 0.54 ms)
完成: file_10312.txt (1 KB, 36.92 ms)
完成: file_1024.txt (1 KB, 10.18 ms)
完成: file_115.txt (1 KB, 10.40 ms)
完成: file_10092.txt (1 KB, 0.77 ms)
完成: file_1261.txt (1 KB, 0.68 ms)
完成: file_1121.txt (1 KB, 10.76 ms)
完成: file_1025.txt (1 KB, 10.17 ms)
完成: file_1301.txt (1 KB, 8.61 ms)
完成: file_1258.txt (1 KB, 18.25 ms)
完成: file_1069.txt (1 KB, 19.02 ms)
完成: file_10055.txt (1 KB, 19.75 ms)
完成: file_1360.txt (1 KB, 0.53 ms)
完成: file_1390.txt (1 KB, 9.92 ms)
完成: file_10402.txt (1 KB, 27.83 ms)
完成: file_10088.txt (1 KB, 9.97 ms)
完成: file_10079.txt (1 KB, 10.14 ms)
完成: file_10106.txt (1 KB, 36.85 ms)
完成: file_1146.txt (1 KB, 19.22 ms)
完成: file_1413.txt (1 KB, 0.60 ms)
完成: file_10099.txt (1 KB, 0.61 ms)
完成: file_10158.txt (1 KB, 8.70 ms)
完成: file_1396.txt (1 KB, 0.54 ms)
完成: file_10165.txt (1 KB, 0.46 ms)
完成: file_1278.txt (1 KB, 45.58 ms)
完成: file_1345.txt (1 KB, 8.93 ms)
完成: file_10305.txt (1 KB, 0.48 ms)
完成: file_1055.txt (1 KB, 0.43 ms)
完成: file_10282.txt (1 KB, 18.10 ms)
完成: file_10308.txt (1 KB, 9.79 ms)
完成: file_1280.txt (1 KB, 0.67 ms)
完成: file_10317.txt (1 KB, 9.74 ms)
完成: file_1316.txt (1 KB, 17.92 ms)
完成: file_126.txt (1 KB, 19.10 ms)
完成: file_10010.txt (1 KB, 8.74 ms)
完成: file_10211.txt (1 KB, 0.56 ms)
完成: file_10417.txt (1 KB, 9.61 ms)
完成: file_10386.txt (1 KB, 9.56 ms)
完成: file_1157.txt (1 KB, 10.21 ms)
完成: file_10399.txt (1 KB, 0.49 ms)
完成: file_1456.txt (1 KB, 9.92 ms)
完成: file_10127.txt (1 KB, 18.03 ms)
完成: file_1507.txt (1 KB, 17.28 ms)
完成: file_10234.txt (1 KB, 8.70 ms)
完成: file_1012.txt (1 KB, 0.52 ms)
完成: file_10299.txt (1 KB, 33.19 ms)
完成: file_10014.txt (1 KB, 18.67 ms)
完成: file_1051.txt (1 KB, 0.55 ms)
完成: file_1218.txt (1 KB, 0.62 ms)
完成: file_130.txt (1 KB, 10.75 ms)
完成: file_10135.txt (1 KB, 10.85 ms)
完成: file_10351.txt (1 KB, 8.54 ms)
完成: file_1089.txt (1 KB, 27.16 ms)
完成: file_10013.txt (1 KB, 0.55 ms)
完成: file_1358.txt (1 KB, 18.48 ms)
完成: file_10172.txt (1 KB, 10.34 ms)
完成: file_1091.txt (1 KB, 10.21 ms)
完成: file_10253.txt (1 KB, 17.72 ms)
完成: file_1487.txt (1 KB, 0.72 ms)
完成: file_10133.txt (1 KB, 17.27 ms)
完成: file_1242.txt (1 KB, 36.68 ms)
完成: file_1381.txt (1 KB, 0.62 ms)
完成: file_1041.txt (1 KB, 0.48 ms)
完成: file_10396.txt (1 KB, 18.40 ms)
完成: file_1062.txt (1 KB, 10.68 ms)
完成: file_1430.txt (1 KB, 9.32 ms)
完成: file_1229.txt (1 KB, 9.41 ms)
完成: file_1127.txt (1 KB, 9.60 ms)
完成: file_1105.txt (1 KB, 9.23 ms)
完成: file_10300.txt (1 KB, 17.92 ms)
完成: file_10052.txt (1 KB, 9.61 ms)
完成: file_1228.txt (1 KB, 9.37 ms)
完成: file_10319.txt (1 KB, 36.56 ms)
完成: file_1076.txt (1 KB, 0.64 ms)
完成: file_109.txt (1 KB, 0.83 ms)
完成: file_1092.txt (1 KB, 1.13 ms)
完成: file_10074.txt (1 KB, 8.71 ms)
完成: file_10395.txt (1 KB, 0.76 ms)
完成: file_10210.txt (1 KB, 10.67 ms)
完成: file_1196.txt (1 KB, 8.90 ms)
完成: file_1125.txt (1 KB, 8.68 ms)
完成: file_1073.txt (1 KB, 46.64 ms)
完成: file_1207.txt (1 KB, 8.78 ms)
完成: file_1161.txt (1 KB, 10.25 ms)
完成: file_1205.txt (1 KB, 0.60 ms)
完成: file_1337.txt (1 KB, 10.19 ms)
完成: file_1373.txt (1 KB, 10.06 ms)
完成: file_1279.txt (1 KB, 0.54 ms)
完成: file_1197.txt (1 KB, 9.81 ms)
完成: file_10349.txt (1 KB, 9.96 ms)
完成: file_10422.txt (1 KB, 0.39 ms)
完成: file_1061.txt (1 KB, 9.66 ms)
完成: file_1183.txt (1 KB, 9.69 ms)
完成: file_10302.txt (1 KB, 9.45 ms)
完成: file_10278.txt (1 KB, 9.74 ms)
完成: file_1489.txt (1 KB, 10.07 ms)
完成: file_1191.txt (1 KB, 19.53 ms)
完成: file_1119.txt (1 KB, 9.94 ms)
完成: file_10325.txt (1 KB, 0.78 ms)
完成: file_1484.txt (1 KB, 28.71 ms)
完成: file_10284.txt (1 KB, 8.98 ms)
完成: file_1136.txt (1 KB, 9.40 ms)
完成: file_10166.txt (1 KB, 10.06 ms)
完成: file_144.txt (1 KB, 9.04 ms)
完成: file_1286.txt (1 KB, 0.85 ms)
完成: file_10118.txt (1 KB, 9.33 ms)
完成: file_1001.txt (1 KB, 9.33 ms)
完成: file_1452.txt (1 KB, 9.49 ms)
完成: file_1475.txt (1 KB, 46.15 ms)
完成: file_1463.txt (1 KB, 19.21 ms)
完成: file_1283.txt (1 KB, 9.45 ms)
完成: file_1122.txt (1 KB, 0.86 ms)
完成: file_10125.txt (1 KB, 8.97 ms)
完成: file_1443.txt (1 KB, 1.14 ms)
完成: file_1124.txt (1 KB, 0.74 ms)
完成: file_148.txt (1 KB, 0.71 ms)
完成: file_1384.txt (1 KB, 10.40 ms)
完成: file_10332.txt (1 KB, 9.92 ms)
完成: file_1052.txt (1 KB, 0.41 ms)
完成: file_1262.txt (1 KB, 9.28 ms)
完成: file_1077.txt (1 KB, 9.12 ms)
完成: file_1192.txt (1 KB, 8.98 ms)
完成: file_14.txt (1 KB, 8.80 ms)
完成: file_10091.txt (1 KB, 8.59 ms)
完成: file_129.txt (1 KB, 45.07 ms)
完成: file_10035.txt (1 KB, 35.07 ms)
完成: file_10137.txt (1 KB, 0.49 ms)
完成: file_10290.txt (1 KB, 8.69 ms)
完成: file_1181.txt (1 KB, 0.69 ms)
完成: file_10220.txt (1 KB, 27.84 ms)
完成: file_10274.txt (1 KB, 8.65 ms)
完成: file_1276.txt (1 KB, 0.51 ms)
完成: file_1322.txt (1 KB, 0.56 ms)
完成: file_1007.txt (1 KB, 0.37 ms)
完成: file_10004.txt (1 KB, 8.61 ms)
完成: file_1226.txt (1 KB, 18.32 ms)
完成: file_1227.txt (1 KB, 27.65 ms)
完成: file_10146.txt (1 KB, 17.98 ms)
完成: file_135.txt (1 KB, 9.95 ms)
完成: file_112.txt (1 KB, 0.33 ms)
完成: file_1281.txt (1 KB, 8.32 ms)
完成: file_1243.txt (1 KB, 35.40 ms)
完成: file_10081.txt (1 KB, 0.43 ms)
完成: file_10337.txt (1 KB, 8.87 ms)
完成: file_10331.txt (1 KB, 8.70 ms)
完成: file_10024.txt (1 KB, 8.04 ms)
完成: file_1256.txt (1 KB, 8.22 ms)
完成: file_10153.txt (1 KB, 8.61 ms)
完成: file_10261.txt (1 KB, 0.74 ms)
完成: file_1225.txt (1 KB, 0.66 ms)
完成: file_1391.txt (1 KB, 19.09 ms)
完成: file_10359.txt (1 KB, 18.39 ms)
完成: file_1214.txt (1 KB, 8.99 ms)
完成: file_1300.txt (1 KB, 0.49 ms)
完成: file_1470.txt (1 KB, 18.95 ms)
完成: file_10241.txt (1 KB, 18.41 ms)
完成: file_10049.txt (1 KB, 9.28 ms)
完成: file_1080.txt (1 KB, 0.56 ms)
完成: file_1469.txt (1 KB, 7.17 ms)
完成: file_1217.txt (1 KB, 6.95 ms)
完成: file_10397.txt (1 KB, 0.55 ms)
完成: file_10002.txt (1 KB, 7.88 ms)
完成: file_1426.txt (1 KB, 9.70 ms)
完成: file_1153.txt (1 KB, 9.47 ms)
完成: file_10355.txt (1 KB, 7.52 ms)
完成: file_10071.txt (1 KB, 0.46 ms)
完成: file_10011.txt (1 KB, 9.54 ms)
完成: file_1354.txt (1 KB, 9.29 ms)
完成: file_1326.txt (1 KB, 1.32 ms)
完成: file_1483.txt (1 KB, 10.68 ms)
完成: file_108.txt (1 KB, 11.13 ms)
完成: file_1264.txt (1 KB, 0.68 ms)
完成: file_10151.txt (1 KB, 0.79 ms)
完成: file_10215.txt (1 KB, 0.64 ms)
完成: file_1480.txt (1 KB, 15.29 ms)
完成: file_147.txt (1 KB, 0.55 ms)
完成: file_10246.txt (1 KB, 14.99 ms)
完成: file_1011.txt (1 KB, 10.04 ms)
完成: file_1408.txt (1 KB, 9.64 ms)
完成: file_138.txt (1 KB, 24.40 ms)
完成: file_10198.txt (1 KB, 9.90 ms)
完成: file_10320.txt (1 KB, 6.05 ms)
完成: file_1402.txt (1 KB, 5.15 ms)
完成: file_10015.txt (1 KB, 9.63 ms)
完成: file_1398.txt (1 KB, 24.20 ms)
完成: file_1118.txt (1 KB, 13.27 ms)
完成: file_1249.txt (1 KB, 13.38 ms)
完成: file_106.txt (1 KB, 9.45 ms)
完成: file_10384.txt (1 KB, 0.39 ms)
完成: file_1419.txt (1 KB, 4.63 ms)
完成: file_10095.txt (1 KB, 14.46 ms)
完成: file_10065.txt (1 KB, 5.43 ms)
完成: file_1156.txt (1 KB, 9.59 ms)
完成: file_122.txt (1 KB, 5.54 ms)
完成: file_10310.txt (1 KB, 12.69 ms)
完成: file_10238.txt (1 KB, 0.29 ms)
完成: file_1382.txt (1 KB, 9.46 ms)
完成: file_1177.txt (1 KB, 9.35 ms)
完成: file_10368.txt (1 KB, 13.95 ms)
完成: file_1314.txt (1 KB, 5.98 ms)
完成: file_10012.txt (1 KB, 0.47 ms)
完成: file_1212.txt (1 KB, 0.82 ms)
完成: file_1182.txt (1 KB, 8.64 ms)
完成: file_10089.txt (1 KB, 4.03 ms)
完成: file_10408.txt (1 KB, 37.10 ms)
完成: file_1173.txt (1 KB, 9.56 ms)
完成: file_10109.txt (1 KB, 12.81 ms)
完成: file_10371.txt (1 KB, 0.56 ms)
完成: file_1037.txt (1 KB, 9.71 ms)
完成: file_10383.txt (1 KB, 4.38 ms)
完成: file_10420.txt (1 KB, 18.09 ms)
完成: file_134.txt (1 KB, 17.39 ms)
完成: file_1273.txt (1 KB, 4.03 ms)
完成: file_1152.txt (1 KB, 24.68 ms)
完成: file_10341.txt (1 KB, 0.68 ms)
完成: file_10134.txt (1 KB, 9.96 ms)
完成: file_1466.txt (1 KB, 5.55 ms)
完成: file_10126.txt (1 KB, 0.45 ms)
完成: file_10280.txt (1 KB, 3.94 ms)
完成: file_10191.txt (1 KB, 10.32 ms)
完成: file_10020.txt (1 KB, 6.97 ms)
完成: file_1072.txt (1 KB, 9.14 ms)
完成: file_10400.txt (1 KB, 8.93 ms)
完成: file_10324.txt (1 KB, 10.28 ms)
完成: file_10403.txt (1 KB, 13.45 ms)
完成: file_10292.txt (1 KB, 8.81 ms)
完成: file_10057.txt (1 KB, 0.63 ms)
完成: file_1357.txt (1 KB, 26.58 ms)
完成: file_1465.txt (1 KB, 0.66 ms)
完成: file_1485.txt (1 KB, 18.32 ms)
完成: file_141.txt (1 KB, 15.43 ms)
完成: file_1459.txt (1 KB, 2.94 ms)
完成: file_10148.txt (1 KB, 6.75 ms)
完成: file_10078.txt (1 KB, 14.99 ms)
完成: file_149.txt (1 KB, 1.22 ms)
完成: file_10216.txt (1 KB, 0.59 ms)
完成: file_10062.txt (1 KB, 27.57 ms)
完成: file_1343.txt (1 KB, 8.90 ms)
完成: file_10039.txt (1 KB, 9.71 ms)
完成: file_146.txt (1 KB, 1.95 ms)
完成: file_1335.txt (1 KB, 0.65 ms)
完成: file_1416.txt (1 KB, 11.84 ms)
完成: file_1247.txt (1 KB, 0.64 ms)
完成: file_1198.txt (1 KB, 0.55 ms)
完成: file_10353.txt (1 KB, 17.22 ms)
完成: file_1397.txt (1 KB, 3.82 ms)
完成: file_1019.txt (1 KB, 34.62 ms)
完成: file_1387.txt (1 KB, 0.93 ms)
完成: file_10100.txt (1 KB, 9.57 ms)
完成: file_1102.txt (1 KB, 3.49 ms)
完成: file_10224.txt (1 KB, 2.70 ms)
完成: file_10336.txt (1 KB, 25.81 ms)
完成: file_1359.txt (1 KB, 9.46 ms)
完成: file_1491.txt (1 KB, 22.02 ms)
完成: file_10193.txt (1 KB, 17.68 ms)
完成: file_1253.txt (1 KB, 3.79 ms)
完成: file_10401.txt (1 KB, 0.63 ms)
完成: file_10257.txt (1 KB, 8.98 ms)
完成: file_1075.txt (1 KB, 0.58 ms)
完成: file_1200.txt (1 KB, 10.51 ms)
完成: file_10275.txt (1 KB, 6.92 ms)
完成: file_1482.txt (1 KB, 18.42 ms)
完成: file_10152.txt (1 KB, 0.62 ms)
完成: file_10168.txt (1 KB, 3.18 ms)
完成: file_1231.txt (1 KB, 3.55 ms)

========== 多线程纯读操作性能测试报告 ==========
测试目录: /mnt/beegfs/test_dir_1KB_10428_1000
使用线程数: 1
IOSIZE: 32KB
资源预分配耗时: 2308 ms
纯读操作总耗时: 149 ms
平均带宽: 0.09 MB/s
平均IOPS: 91.20
平均延迟: 10.96 ms
处理文件数: 1000
总操作数: 999
总数据量: 0.98 MB
吞吐量: 6.55 MB/s
===============================================
性能汇总数据已追加写入: output_multi.csv
✓ 测试完成: 1KB
--------------------------------------
所有文件大小测试执行完毕
输出文件: output_[大小].csv (如: output_512B.csv, output_1KB.csv 等)
