测试目录,线程数,IOSIZE,平均IOPS,总耗时(秒),平均带宽(MB/s),处理文件数,总操作数,总数据量(MB),平均延迟(ms)
/mnt/beegfs/test_dir_512B_10428,1,32KB,1247.67,8.36,0.61,10428,10428,5.09,0.70
/mnt/beegfs/test_dir_8KB_10428,1,32KB,1197.52,8.71,9.36,10428,10428,81.47,0.73
