测试目录,线程数,IOSIZE,平均IOPS,总耗时(秒),平均带宽(MB/s),处理文件数,总操作数,总数据量(MB),平均延迟(ms)
/mnt/beegfs/test_dir_512B_10428,4,32KB,3274.10,3.19,1.60,10428,10428,5.09,0.85
/mnt/beegfs/test_dir_1KB_10428,4,32KB,3853.66,2.71,3.76,10429,10428,10.18,0.83
/mnt/beegfs/test_dir_2KB_10428,4,32KB,2873.52,3.63,5.61,10428,10428,20.37,0.68
/mnt/beegfs/test_dir_4KB_10428,4,32KB,3674.42,2.84,14.35,10428,10428,40.73,0.87
/mnt/beegfs/test_dir_8KB_10428,4,32KB,3793.38,2.75,29.64,10428,10428,81.47,0.86
/mnt/beegfs/test_dir_16KB_10428,4,32KB,4118.48,2.53,64.35,10428,10428,162.94,0.80
