batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
8,0,1,0,1.0659105777740479,0.5553102493286133,0.5106003284454346,0.00684356689453125
8,1,1,0,1.054032564163208,0.5016584396362305,0.5523741245269775,0.0028753280639648438
8,2,1,0,0.9166107177734375,0.3661038875579834,0.5505068302154541,0.003013134002685547
8,4,1,0,0.9117252826690674,0.3458859920501709,0.5658392906188965,0.0030584335327148438
8,8,1,0,0.9738187789916992,0.4196131229400635,0.5542056560516357,0.003452777862548828
16,8,1,0,3.4301719665527344,0.8672263622283936,2.562945604324341,0.08724856376647949
16,8,1,0,3.363962411880493,0.6526024341583252,2.711359977722168,0.08488631248474121
16,8,1,0,3.534879446029663,0.672351598739624,2.862527847290039,0.0857691764831543
16,8,1,0,15.172636032104492,0.7891168594360352,14.383519172668457,0.09545207023620605
16,8,1,0,15.480725049972534,0.5919060707092285,14.888818979263306,0.09446549415588379
16,8,1,0,14.653310298919678,0.663832426071167,13.98947787284851,0.09437704086303711
16,8,1,0,15.556878805160522,0.6585891246795654,14.898289680480957,0.09411025047302246
32,8,1,0,11.593113422393799,0.7896387577056885,10.80347466468811,0.1360032558441162
64,8,1,0,7.05025577545166,1.1627922058105469,5.887463569641113,0.1261763572692871
128,8,1,0,5.50244402885437,1.516815423965454,3.985628604888916,0.1224663257598877
256,8,1,0,5.781582832336426,3.273613929748535,2.5079689025878906,0.12023019790649414
512,8,1,0,7.852759122848511,5.826040506362915,2.0267186164855957,0.11956310272216797
16,8,1,0,16.627795219421387,0.7963337898254395,15.831461429595947,0.09337186813354492
32,8,1,0,15.84877896308899,0.9970889091491699,14.85169005393982,0.16927504539489746
128,8,1,0,20.436839818954468,2.45200252532959,17.984837293624878,0.6170601844787598
256,8,1,0,27.286205768585205,5.690084934234619,21.596120834350586,1.2146861553192139
512,8,1,0,39.32007908821106,11.230733633041382,28.089345455169678,2.4015181064605713
64,8,1,0,17.260764837265015,1.4372563362121582,15.823508501052856,0.31879210472106934
16,8,1,0,16.374111890792847,0.7009572982788086,15.673154592514038,0.09521770477294922
16,8,1,0,16.93950891494751,0.6544618606567383,16.28504705429077,0.09365987777709961
16,8,1,0,17.691208362579346,0.6624431610107422,17.028765201568604,0.09524059295654297
16,8,1,0,3.3730082511901855,0.6602716445922852,2.7127366065979004,0.08544087409973145
16,8,1,0,16.998032331466675,0.6996655464172363,16.29836678504944,0.09381365776062012
16,8,1,0,4.351609706878662,0.5171988010406494,3.8344109058380127,0.019585609436035156
16,8,1,0,166.63462352752686,3.0211336612701416,163.6134898662567,0.9317233562469482
32,8,1,0,158.79073119163513,3.9507200717926025,154.84001111984253,1.6951689720153809
64,8,1,0,157.095703125,5.882319688796997,151.213383436203,3.1557624340057373
128,8,1,0,175.13046169281006,9.190292119979858,165.9401695728302,6.097827196121216
256,8,1,0,224.95562386512756,17.150203704833984,207.80542016029358,11.986889362335205
512,8,1,0,321.4191629886627,53.417598485946655,268.00156450271606,23.76756453514099
16,8,1,0,3.255091428756714,0.6525442600250244,2.6025471687316895,0.0848848819732666
