epoch,phase,gpu_load,memory_used,memory_allocated,memory_cached,duration,batch_size,worker_num,prefetch_factor
0,data_loading,14.000000000000002,675.0,338.6943359375,358.0,6.975916624069214,512,8,1
0,data_loading,14.000000000000002,19957.0,447.05908203125,19560.0,0.02553272247314453,512,8,1
0,data_loading,14.000000000000002,19959.0,448.15283203125,19562.0,0.025659799575805664,512,8,1
0,data_loading,33.0,19959.0,447.60595703125,19562.0,0.024857044219970703,512,8,1
0,data_loading,63.0,19959.0,448.19970703125,19562.0,0.024796009063720703,512,8,1
0,data_loading,48.0,19959.0,447.18408203125,19562.0,0.024918556213378906,512,8,1
0,data_loading,99.0,19959.0,447.88720703125,19562.0,0.024898290634155273,512,8,1
0,data_loading,52.0,19959.0,447.85595703125,19562.0,0.024748802185058594,512,8,1
0,data_loading,99.0,19959.0,447.90283203125,19562.0,0.024296998977661133,512,8,1
0,data_loading,50.0,19959.0,447.18408203125,19562.0,0.02431774139404297,512,8,1
0,data_loading,99.0,19959.0,447.88720703125,19562.0,0.02429819107055664,512,8,1
0,data_loading,50.0,19959.0,447.85595703125,19562.0,0.02457571029663086,512,8,1
0,data_loading,99.0,19959.0,447.90283203125,19562.0,0.024869203567504883,512,8,1
0,data_loading,49.0,19959.0,447.18408203125,19562.0,0.025235414505004883,512,8,1
0,data_loading,78.0,19959.0,447.88720703125,19562.0,0.024998188018798828,512,8,1
0,data_loading,100.0,19959.0,447.85595703125,19562.0,0.024686336517333984,512,8,1
0,data_loading,65.0,19959.0,447.90283203125,19562.0,0.025055885314941406,512,8,1
0,data_loading,98.0,19959.0,447.18408203125,19562.0,0.025053024291992188,512,8,1
0,data_loading,61.0,19959.0,447.88720703125,19562.0,0.025169849395751953,512,8,1
0,data_loading,92.0,19959.0,447.85595703125,19562.0,0.02486133575439453,512,8,1
0,data_loading,26.0,19959.0,447.90283203125,19562.0,0.0251615047454834,512,8,1
0,data_loading,79.0,19959.0,447.18408203125,19562.0,0.0247652530670166,512,8,1
0,data_loading,99.0,19959.0,447.88720703125,19562.0,0.02442455291748047,512,8,1
0,data_loading,61.0,19959.0,447.85595703125,19562.0,0.024942398071289062,512,8,1
0,data_loading,98.0,19959.0,447.90283203125,19562.0,0.024861574172973633,512,8,1
0,data_loading,62.0,19959.0,447.18408203125,19562.0,0.025570392608642578,512,8,1
0,data_loading,99.0,19959.0,447.88720703125,19562.0,0.024934768676757812,512,8,1
0,data_loading,65.0,19959.0,447.85595703125,19562.0,0.06538653373718262,512,8,1
0,data_loading,45.0,19959.0,447.90283203125,19562.0,0.025386810302734375,512,8,1
0,data_loading,99.0,19959.0,447.18408203125,19562.0,0.024686336517333984,512,8,1
0,data_loading,42.0,19959.0,447.88720703125,19562.0,0.02434706687927246,512,8,1
0,data_loading,77.0,19959.0,447.85595703125,19562.0,0.02506732940673828,512,8,1
0,data_loading,28.999999999999996,19959.0,447.90283203125,19562.0,0.02503037452697754,512,8,1
0,data_loading,81.0,19959.0,447.18408203125,19562.0,0.02501201629638672,512,8,1
0,data_loading,100.0,19959.0,447.88720703125,19562.0,0.02486419677734375,512,8,1
0,data_loading,14.000000000000002,19959.0,447.85595703125,19562.0,0.165252685546875,512,8,1
0,data_loading,74.0,19959.0,447.90283203125,19562.0,0.02489924430847168,512,8,1
0,data_loading,13.0,19959.0,447.18408203125,19562.0,0.1760873794555664,512,8,1
0,data_loading,56.00000000000001,19959.0,447.88720703125,19562.0,0.024967670440673828,512,8,1
0,data_loading,98.0,19959.0,447.85595703125,19562.0,0.02502131462097168,512,8,1
0,data_loading,61.0,19959.0,447.90283203125,19562.0,0.02480626106262207,512,8,1
0,data_loading,100.0,19959.0,447.18408203125,19562.0,0.02487039566040039,512,8,1
0,data_loading,100.0,19959.0,447.88720703125,19562.0,0.02494215965270996,512,8,1
0,data_loading,14.000000000000002,19959.0,447.85595703125,19562.0,0.119720458984375,512,8,1
0,data_loading,84.0,19959.0,447.90283203125,19562.0,0.025157690048217773,512,8,1
0,data_loading,100.0,19959.0,447.18408203125,19562.0,0.026443004608154297,512,8,1
0,data_loading,53.0,19959.0,447.88720703125,19562.0,0.02481245994567871,512,8,1
0,data_loading,97.0,19959.0,447.85595703125,19562.0,0.025917530059814453,512,8,1
0,data_loading,41.0,19959.0,447.90283203125,19562.0,0.024814844131469727,512,8,1
0,data_loading,75.0,19959.0,447.18408203125,19562.0,0.024898767471313477,512,8,1
0,data_loading,30.0,19959.0,447.88720703125,19562.0,0.02514791488647461,512,8,1
0,data_loading,82.0,19959.0,447.85595703125,19562.0,0.02453136444091797,512,8,1
0,data_loading,100.0,19959.0,447.90283203125,19562.0,0.024726152420043945,512,8,1
0,data_loading,14.000000000000002,19959.0,447.18408203125,19562.0,0.1492753028869629,512,8,1
0,data_loading,77.0,19959.0,447.88720703125,19562.0,0.025020122528076172,512,8,1
0,data_loading,99.0,19959.0,447.85595703125,19562.0,0.024973392486572266,512,8,1
0,data_loading,65.0,19959.0,447.90283203125,19562.0,0.024348974227905273,512,8,1
0,data_loading,100.0,19959.0,447.18408203125,19562.0,0.02430438995361328,512,8,1
0,data_loading,51.0,19959.0,447.88720703125,19562.0,0.025126218795776367,512,8,1
0,data_loading,91.0,19959.0,447.85595703125,19562.0,0.04656195640563965,512,8,1
0,data_loading,68.0,19959.0,447.90283203125,19562.0,0.026153087615966797,512,8,1
0,data_loading,14.000000000000002,19959.0,447.18408203125,19562.0,0.13780498504638672,512,8,1
0,data_loading,100.0,19959.0,447.88720703125,19562.0,0.02463817596435547,512,8,1
0,data_loading,67.0,19959.0,447.85595703125,19562.0,0.025093555450439453,512,8,1
0,data_loading,100.0,19959.0,447.90283203125,19562.0,0.024853944778442383,512,8,1
0,data_loading,71.0,19959.0,447.18408203125,19562.0,0.024806499481201172,512,8,1
0,data_loading,99.0,19959.0,447.88720703125,19562.0,0.024906396865844727,512,8,1
0,data_loading,53.0,19959.0,447.85595703125,19562.0,0.024789810180664062,512,8,1
0,data_loading,87.0,19959.0,447.90283203125,19562.0,0.024863243103027344,512,8,1
0,data_loading,14.000000000000002,19959.0,447.18408203125,19562.0,0.37089037895202637,512,8,1
0,data_loading,98.0,19959.0,447.88720703125,19562.0,0.024517536163330078,512,8,1
0,data_loading,45.0,19959.0,447.85595703125,19562.0,0.024798870086669922,512,8,1
0,data_loading,77.0,19959.0,447.90283203125,19562.0,0.024840354919433594,512,8,1
0,data_loading,100.0,19959.0,447.18408203125,19562.0,0.024859189987182617,512,8,1
0,data_loading,72.0,19959.0,447.88720703125,19562.0,0.024843931198120117,512,8,1
0,data_loading,22.0,19959.0,447.85595703125,19562.0,0.06581640243530273,512,8,1
0,data_loading,99.0,19959.0,447.90283203125,19562.0,0.02489328384399414,512,8,1
0,data_loading,14.000000000000002,19959.0,447.18408203125,19562.0,0.34192419052124023,512,8,1
0,data_loading,90.0,19959.0,447.88720703125,19562.0,0.024803876876831055,512,8,1
0,data_loading,45.0,19959.0,447.85595703125,19562.0,0.025243759155273438,512,8,1
0,data_loading,84.0,19959.0,447.90283203125,19562.0,0.024882793426513672,512,8,1
0,data_loading,99.0,19959.0,447.18408203125,19562.0,0.025005817413330078,512,8,1
0,data_loading,24.0,19959.0,447.88720703125,19562.0,0.02498173713684082,512,8,1
0,data_loading,79.0,19959.0,447.85595703125,19562.0,0.0245969295501709,512,8,1
0,data_loading,100.0,19959.0,447.90283203125,19562.0,0.024807214736938477,512,8,1
0,data_loading,10.0,19959.0,447.18408203125,19562.0,0.2513711452484131,512,8,1
0,data_loading,49.0,19959.0,447.88720703125,19562.0,0.02528214454650879,512,8,1
0,data_loading,88.0,19959.0,447.85595703125,19562.0,0.02464437484741211,512,8,1
0,data_loading,100.0,19959.0,447.90283203125,19562.0,0.024997472763061523,512,8,1
0,data_loading,70.0,19959.0,447.18408203125,19562.0,0.024974346160888672,512,8,1
0,data_loading,99.0,19959.0,447.88720703125,19562.0,0.02493882179260254,512,8,1
0,data_loading,55.00000000000001,19959.0,447.85595703125,19562.0,0.026201725006103516,512,8,1
0,data_loading,98.0,19959.0,447.90283203125,19562.0,0.02545452117919922,512,8,1
0,data_loading,38.0,19959.0,447.18408203125,19562.0,0.1266176700592041,512,8,1
0,data_loading,51.0,19959.0,447.88720703125,19562.0,0.0306699275970459,512,8,1
0,data_loading,99.0,19959.0,447.85595703125,19562.0,0.024883270263671875,512,8,1
0,data_loading,47.0,19959.0,447.90283203125,19562.0,0.025499820709228516,512,8,1
0,data_loading,98.0,19959.0,447.18408203125,19562.0,0.025041818618774414,512,8,1
0,data_loading,100.0,19959.0,447.88720703125,19562.0,0.0249021053314209,512,8,1
0,data_loading,69.0,19959.0,447.85595703125,19562.0,0.06074666976928711,512,8,1
0,data_loading,100.0,19959.0,447.90283203125,19562.0,0.025077342987060547,512,8,1
0,training,65.0,19957.0,447.05908203125,19560.0,8.063051700592041,512,8,1
0,training,84.0,19959.0,448.15283203125,19562.0,0.5551106929779053,512,8,1
0,training,99.0,19959.0,447.60595703125,19562.0,0.29863524436950684,512,8,1
0,training,90.0,19959.0,448.19970703125,19562.0,0.289654016494751,512,8,1
0,training,99.0,19959.0,447.18408203125,19562.0,0.27205848693847656,512,8,1
