epoch,phase,gpu_load,memory_used,memory_allocated,memory_cached,duration,batch_size,worker_num,prefetch_factor
0,data_loading,2.0,411.0,81.44091796875,102.0,0.9619529247283936,64,8,1
0,data_loading,11.0,2445.0,191.6435546875,2056.0,0.004881143569946289,64,8,1
0,data_loading,26.0,2445.0,192.2685546875,2056.0,0.004936933517456055,64,8,1
0,data_loading,28.000000000000004,2445.0,192.2685546875,2056.0,0.004456758499145508,64,8,1
0,data_loading,2.0,2445.0,192.0185546875,2056.0,0.004820585250854492,64,8,1
0,data_loading,2.0,2445.0,192.6435546875,2056.0,0.004683017730712891,64,8,1
0,data_loading,37.0,2445.0,192.2685546875,2056.0,0.004815816879272461,64,8,1
0,data_loading,20.0,2445.0,191.6435546875,2056.0,0.005589485168457031,64,8,1
0,data_loading,2.0,2445.0,191.6435546875,2056.0,0.004515647888183594,64,8,1
0,data_loading,37.0,2445.0,192.8935546875,2056.0,0.004539012908935547,64,8,1
0,data_loading,22.0,2445.0,192.2685546875,2056.0,0.00479578971862793,64,8,1
0,data_loading,37.0,2445.0,192.8935546875,2056.0,0.004817008972167969,64,8,1
0,data_loading,18.0,2445.0,192.2685546875,2056.0,0.004899024963378906,64,8,1
0,data_loading,2.0,2445.0,192.8935546875,2056.0,0.004281520843505859,64,8,1
0,data_loading,37.0,2445.0,192.2685546875,2056.0,0.004475831985473633,64,8,1
0,data_loading,36.0,2445.0,192.8935546875,2056.0,0.0043315887451171875,64,8,1
0,data_loading,21.0,2447.0,192.2685546875,2058.0,0.0044863224029541016,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004770040512084961,64,8,1
0,data_loading,39.0,2447.0,192.2685546875,2058.0,0.0048160552978515625,64,8,1
0,data_loading,9.0,2447.0,192.8935546875,2058.0,0.004962921142578125,64,8,1
0,data_loading,37.0,2447.0,192.2685546875,2058.0,0.004936695098876953,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004894256591796875,64,8,1
0,data_loading,9.0,2447.0,192.2685546875,2058.0,0.004877328872680664,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004876375198364258,64,8,1
0,data_loading,38.0,2447.0,192.2685546875,2058.0,0.004853963851928711,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004769325256347656,64,8,1
0,data_loading,26.0,2447.0,192.2685546875,2058.0,0.004751443862915039,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004795551300048828,64,8,1
0,data_loading,19.0,2447.0,192.2685546875,2058.0,0.004726409912109375,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004821300506591797,64,8,1
0,data_loading,39.0,2447.0,192.2685546875,2058.0,0.004881620407104492,64,8,1
0,data_loading,24.0,2447.0,192.8935546875,2058.0,0.004801511764526367,64,8,1
0,data_loading,38.0,2447.0,192.2685546875,2058.0,0.004918336868286133,64,8,1
0,data_loading,6.0,2447.0,192.8935546875,2058.0,0.004834175109863281,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.004788637161254883,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004460573196411133,64,8,1
0,data_loading,20.0,2447.0,192.2685546875,2058.0,0.0050623416900634766,64,8,1
0,data_loading,25.0,2447.0,192.8935546875,2058.0,0.005364656448364258,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.004532575607299805,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004392862319946289,64,8,1
0,data_loading,30.0,2447.0,192.2685546875,2058.0,0.003828287124633789,64,8,1
0,data_loading,2.0,2447.0,192.8935546875,2058.0,0.004813671112060547,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.0043582916259765625,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.00433349609375,64,8,1
0,data_loading,22.0,2447.0,192.2685546875,2058.0,0.0045697689056396484,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004866600036621094,64,8,1
0,data_loading,27.0,2447.0,192.2685546875,2058.0,0.004801273345947266,64,8,1
0,data_loading,2.0,2447.0,192.8935546875,2058.0,0.004707813262939453,64,8,1
0,data_loading,36.0,2447.0,192.2685546875,2058.0,0.004372596740722656,64,8,1
0,data_loading,28.000000000000004,2447.0,192.8935546875,2058.0,0.004645109176635742,64,8,1
0,data_loading,9.0,2447.0,192.2685546875,2058.0,0.004773378372192383,64,8,1
0,data_loading,38.0,2447.0,192.8935546875,2058.0,0.004861354827880859,64,8,1
0,data_loading,15.0,2447.0,192.2685546875,2058.0,0.0050122737884521484,64,8,1
0,data_loading,36.0,2447.0,192.8935546875,2058.0,0.004884004592895508,64,8,1
0,data_loading,23.0,2447.0,192.2685546875,2058.0,0.004506826400756836,64,8,1
0,data_loading,11.0,2447.0,192.8935546875,2058.0,0.005110263824462891,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.005630016326904297,64,8,1
0,data_loading,36.0,2447.0,192.8935546875,2058.0,0.004507541656494141,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.004837751388549805,64,8,1
0,data_loading,2.0,2447.0,192.8935546875,2058.0,0.004555702209472656,64,8,1
0,data_loading,36.0,2447.0,192.2685546875,2058.0,0.004591941833496094,64,8,1
0,data_loading,27.0,2447.0,192.8935546875,2058.0,0.0049953460693359375,64,8,1
0,data_loading,13.0,2447.0,192.2685546875,2058.0,0.0044841766357421875,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004401445388793945,64,8,1
0,data_loading,27.0,2447.0,192.2685546875,2058.0,0.0048787593841552734,64,8,1
0,data_loading,10.0,2447.0,192.8935546875,2058.0,0.005013465881347656,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.0049135684967041016,64,8,1
0,data_loading,36.0,2447.0,192.8935546875,2058.0,0.004513740539550781,64,8,1
0,data_loading,14.000000000000002,2447.0,192.2685546875,2058.0,0.004907846450805664,64,8,1
0,data_loading,2.0,2447.0,192.8935546875,2058.0,0.004373311996459961,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.005012035369873047,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004846811294555664,64,8,1
0,data_loading,27.0,2447.0,192.2685546875,2058.0,0.004767894744873047,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004744768142700195,64,8,1
0,data_loading,39.0,2447.0,192.2685546875,2058.0,0.004430055618286133,64,8,1
0,data_loading,11.0,2447.0,192.8935546875,2058.0,0.004437685012817383,64,8,1
0,data_loading,15.0,2447.0,192.2685546875,2058.0,0.004636287689208984,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004769086837768555,64,8,1
0,data_loading,16.0,2447.0,192.2685546875,2058.0,0.0048465728759765625,64,8,1
0,data_loading,2.0,2447.0,192.8935546875,2058.0,0.004485130310058594,64,8,1
0,data_loading,39.0,2447.0,192.2685546875,2058.0,0.0049703121185302734,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.004544734954833984,64,8,1
