epoch,phase,gpu_load,memory_used,memory_allocated,memory_cached,duration,batch_size,worker_num,prefetch_factor
0,data_loading,2.0,411.0,81.44091796875,102.0,1.10546875,64,8,1
0,data_loading,2.0,2445.0,191.6435546875,2056.0,0.00441741943359375,64,8,1
0,data_loading,2.0,2445.0,192.2685546875,2056.0,0.004789590835571289,64,8,1
0,data_loading,37.0,2445.0,192.2685546875,2056.0,0.004561662673950195,64,8,1
0,data_loading,14.000000000000002,2445.0,192.0185546875,2056.0,0.0037593841552734375,64,8,1
0,data_loading,37.0,2445.0,192.6435546875,2056.0,0.00442957878112793,64,8,1
0,data_loading,16.0,2445.0,192.2685546875,2056.0,0.004858732223510742,64,8,1
0,data_loading,37.0,2445.0,191.6435546875,2056.0,0.00480198860168457,64,8,1
0,data_loading,31.0,2445.0,191.6435546875,2056.0,0.004735708236694336,64,8,1
0,data_loading,2.0,2445.0,192.8935546875,2056.0,0.004890918731689453,64,8,1
0,data_loading,37.0,2445.0,192.2685546875,2056.0,0.0057756900787353516,64,8,1
0,data_loading,31.0,2445.0,192.8935546875,2056.0,0.004830360412597656,64,8,1
0,data_loading,37.0,2445.0,192.2685546875,2056.0,0.0048351287841796875,64,8,1
0,data_loading,37.0,2445.0,192.8935546875,2056.0,0.004839420318603516,64,8,1
0,data_loading,15.0,2445.0,192.2685546875,2056.0,0.0038988590240478516,64,8,1
0,data_loading,2.0,2445.0,192.8935546875,2056.0,0.004491329193115234,64,8,1
0,data_loading,37.0,2447.0,192.2685546875,2058.0,0.0044252872467041016,64,8,1
0,data_loading,23.0,2447.0,192.8935546875,2058.0,0.004820585250854492,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.004374980926513672,64,8,1
0,data_loading,2.0,2447.0,192.8935546875,2058.0,0.00480341911315918,64,8,1
0,data_loading,37.0,2447.0,192.2685546875,2058.0,0.004781484603881836,64,8,1
0,data_loading,23.0,2447.0,192.8935546875,2058.0,0.0048198699951171875,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.004701852798461914,64,8,1
0,data_loading,37.0,2447.0,192.8935546875,2058.0,0.0048487186431884766,64,8,1
0,data_loading,34.0,2447.0,192.2685546875,2058.0,0.004938840866088867,64,8,1
0,data_loading,22.0,2447.0,192.8935546875,2058.0,0.004456996917724609,64,8,1
0,data_loading,30.0,2447.0,192.2685546875,2058.0,0.004481077194213867,64,8,1
0,data_loading,5.0,2447.0,192.8935546875,2058.0,0.004315614700317383,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.0049817562103271484,64,8,1
0,data_loading,2.0,2447.0,192.8935546875,2058.0,0.0044956207275390625,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.004408836364746094,64,8,1
0,data_loading,38.0,2447.0,192.8935546875,2058.0,0.0048296451568603516,64,8,1
0,data_loading,2.0,2447.0,192.2685546875,2058.0,0.00502467155456543,64,8,1
0,data_loading,2.0,2447.0,192.8935546875,2058.0,0.0045855045318603516,64,8,1
