batch_size,worker_num,batch_time,avg_batch,data_time,avg_data,train_time,avg_train
64,2,7.098008394241333,7.098008394241333,6.588533639907837,6.588533639907837,0.5094747543334961,0.5094747543334961
64,2,0.08404254913330078,3.591025471687317,0.01463627815246582,3.3015849590301514,0.06940627098083496,0.2894405126571655
64,2,0.04788541793823242,2.4099787871042886,0.013946771621704102,2.2057055632273355,0.03393864631652832,0.20427322387695312
64,2,0.5132989883422852,1.9358088374137878,0.47803187370300293,1.7737871408462524,0.03526711463928223,0.1620216965675354
64,2,0.07988500595092773,1.5646240711212158,0.046449899673461914,1.4283196926116943,0.03343510627746582,0.13630437850952148
64,2,0.46424269676208496,1.381227175394694,0.4281449317932129,1.2616238991419475,0.03609776496887207,0.11960327625274658
64,2,0.09157037734985352,1.1969904899597168,0.05726933479309082,1.0895732470921107,0.034301042556762695,0.10741724286760602
64,2,0.4525320529937744,1.103933185338974,0.4180030822753906,1.0056269764900208,0.03452897071838379,0.09830620884895325
64,2,0.08889126777648926,0.9911507500542535,0.05466318130493164,0.8999643325805664,0.03422808647155762,0.09118641747368707
64,2,0.43972182273864746,0.9360078573226929,0.40523219108581543,0.8504911184310913,0.03448963165283203,0.08551673889160157
64,2,0.10972952842712402,0.8608916456049138,0.07409501075744629,0.7799096540971235,0.035634517669677734,0.0809819915077903
64,2,0.4270782470703125,0.8247405290603638,0.39221906661987305,0.747602105140686,0.03485918045043945,0.07713842391967773
64,2,0.13714981079101562,0.771848935347337,0.10309672355651855,0.6980247680957501,0.03405308723449707,0.07382416725158691
64,2,0.46935272216796875,0.7502420629773822,0.4351358413696289,0.6792469876153129,0.034216880798339844,0.07099507536206927
64,2,0.1128840446472168,0.7077515284220378,0.07904624938964844,0.6392336050669353,0.03383779525756836,0.06851792335510254
64,2,0.41851162910461426,0.6896740347146988,0.38367438316345215,0.6232611536979675,0.03483724594116211,0.06641288101673126
64,2,0.14103436470031738,0.6574011129491469,0.10738372802734375,0.5929154227761662,0.03365063667297363,0.06448569017298081
64,2,0.416959285736084,0.6440432336595323,0.380875825881958,0.5811354451709323,0.03608345985412598,0.06290778848859999
64,2,0.13727760314941406,0.6173713583695262,0.10369324684143066,0.556006908416748,0.0335843563079834,0.061364449952778066
64,2,0.4009404182434082,0.6065498113632203,0.365584135055542,0.5464857697486878,0.03535628318786621,0.06006404161453247
64,2,0.1310114860534668,0.5839051292056129,0.09691381454467773,0.5250775814056396,0.03409767150878906,0.05882754779997326
64,2,0.42008018493652344,0.5764585408297451,0.3857264518737793,0.5187434391541914,0.03435373306274414,0.05771510167555376
64,2,0.14347028732299805,0.5576329645903214,0.10963988304138184,0.5009563280188519,0.03383040428161621,0.05667663657146951
64,2,0.42536187171936035,0.5521216690540314,0.3890562057495117,0.4962938229242961,0.03630566596984863,0.05582784612973531
64,2,0.12746620178222656,0.5351354503631591,0.09380602836608887,0.48019431114196776,0.033660173416137695,0.054941139221191405
64,2,0.44982409477233887,0.5318542443788968,0.41500306129455566,0.4776869553786058,0.0348210334777832,0.054167289000291094
64,2,0.12235903739929199,0.5166877552315041,0.08842325210571289,0.46326978118331347,0.0339357852935791,0.053417974048190646
64,2,0.44612789154052734,0.5141677600996835,0.41079235076904297,0.4613955872399466,0.035335540771484375,0.05277217285973685
64,2,0.1274106502532959,0.5008313080360149,0.09397530555725098,0.44872592235433645,0.03343534469604492,0.05210538568167851
64,2,0.4592251777648926,0.49944443702697755,0.4240837097167969,0.44790451526641845,0.0351414680480957,0.05153992176055908
64,2,0.11078929901123047,0.48690717451034055,0.07553458213806152,0.43589258193969727,0.035254716873168945,0.05101459257064327
64,2,0.5225799083709717,0.48802194744348526,0.488053560256958,0.43752261251211166,0.03452634811401367,0.050499334931373596
64,2,0.0713050365447998,0.4753941622647372,0.037866830825805664,0.42541183124889026,0.03343820571899414,0.04998233101584695
64,2,0.535078763961792,0.4771495917264153,0.5009665489196777,0.42763402882744284,0.03411221504211426,0.04951556289897246
64,2,0.07167959213256836,0.4655647345951625,0.03829216957092285,0.416509975705828,0.03338742256164551,0.04905475888933454
64,2,0.4899258613586426,0.46624143256081474,0.45472216606140137,0.41757142543792725,0.03520369529724121,0.04867000712288751
64,2,0.07191085815429688,0.4555838494687467,0.038603782653808594,0.40732905671403213,0.03330707550048828,0.04825479275471455
64,2,0.4980134963989258,0.4567004191248041,0.463543176651001,0.4088083756597419,0.034470319747924805,0.04789204346506219
64,2,0.0710599422454834,0.44681220176892406,0.037514686584472656,0.3992880246578119,0.03354525566101074,0.047524177111112155
64,2,0.48184704780578613,0.4476880729198456,0.4467811584472656,0.4004753530025482,0.03506588935852051,0.04721271991729736
64,2,0.0724332332611084,0.43853551585499834,0.0372319221496582,0.3916157571280875,0.035201311111450195,0.04691975872691085
64,2,0.5009627342224121,0.4400218781970796,0.4660038948059082,0.3933869032632737,0.034958839416503906,0.04663497493380592
64,2,0.07072639465332031,0.43143361113792245,0.03765511512756348,0.3851140709810479,0.033071279525756836,0.04631954015687455
64,2,0.49837803840637207,0.43295507539402356,0.46338486671447754,0.3868929527022622,0.03499317169189453,0.04606212269176136
64,2,0.07179617881774902,0.424929322136773,0.03807210922241211,0.37914137840270995,0.033724069595336914,0.045787943734063044
64,2,0.47263622283935547,0.4259664286737857,0.4385676383972168,0.38043325361998187,0.03406858444213867,0.04553317505380382
64,2,0.10288834571838379,0.41909242690877707,0.06871151924133301,0.37380087629277653,0.03417682647705078,0.04529155061600056
64,2,0.4632430076599121,0.4200122306744258,0.42697691917419434,0.3749087105194728,0.03626608848571777,0.045103520154953
64,2,0.09272265434265137,0.413332851565614,0.05829477310180664,0.3684472015925816,0.03442788124084473,0.044885649973032425
64,2,0.4429323673248291,0.41392484188079837,0.40830540657043457,0.3692443656921387,0.03462696075439453,0.04468047618865967
64,2,0.09807348251342773,0.40773167797163423,0.06394052505493164,0.3632580158757229,0.034132957458496094,0.04447366209591136
64,2,0.4193546772003174,0.4079551971875704,0.3839859962463379,0.36365663088285005,0.03536868095397949,0.044298566304720365
64,2,0.11911654472351074,0.4025054112920221,0.0838460922241211,0.35837718675721364,0.03527045249938965,0.04412822453480846
64,2,0.4221537113189697,0.40286926869992856,0.3879733085632324,0.35892526308695477,0.034180402755737305,0.04394400561297381
64,2,0.11452031135559082,0.39762656038457694,0.07961630821228027,0.35384691845286975,0.03490400314331055,0.043779641931707206
64,2,0.4105195999145508,0.3978567932333265,0.37418603897094727,0.3542101170335497,0.036333560943603516,0.04364667619977679
64,2,0.14075970649719238,0.3933463180274294,0.10715961456298828,0.3498758976919609,0.0336000919342041,0.043470420335468496
64,2,0.39745616912841797,0.3934171775291706,0.36254072189331055,0.35009425672991523,0.03491544723510742,0.04332292079925537
64,2,0.16252374649047852,0.389503729545464,0.12815523147583008,0.3463325783357782,0.03436851501464844,0.04317115120968576
64,2,0.3729865550994873,0.3892284433046977,0.3381953239440918,0.3461969574292501,0.03479123115539551,0.04303148587544759
64,2,0.18635129928588867,0.3859025884847172,0.1524653434753418,0.343021029331645,0.033885955810546875,0.04288155915307217
64,2,0.34679722785949707,0.3852718568617298,0.31230688095092773,0.3425256398416335,0.034490346908569336,0.042746217020096317
64,2,0.19987964630126953,0.38232912336077013,0.16602516174316406,0.3397240449511816,0.03385448455810547,0.04260507840958853
64,2,0.342562198638916,0.3817077651619911,0.3081393241882324,0.3392305336892605,0.034422874450683594,0.04247723147273064
64,2,0.20673012733459473,0.3790158015031081,0.17305278778076172,0.33667395298297587,0.03367733955383301,0.04234184852013221
64,2,0.352048397064209,0.3786072044661551,0.3162858486175537,0.3363650423107725,0.03576254844665527,0.04224216215538256
64,2,0.20337724685668945,0.37599183196452124,0.16964507102966309,0.33387668453045743,0.03373217582702637,0.04211514743406381
64,2,0.3577406406402588,0.3757234320921056,0.32252073287963867,0.3337096852414748,0.03521990776062012,0.04201374685063081
64,2,0.23669862747192383,0.37370857985123346,0.2029876708984375,0.3318151632944743,0.03371095657348633,0.041893416556759155
64,2,0.3160390853881836,0.3728847299303327,0.2795257568359375,0.33106817177363806,0.036513328552246094,0.04181655815669468
64,2,0.25783371925354004,0.37126429316023707,0.22185373306274414,0.3295299402424987,0.0359799861907959,0.04173435291773837
64,2,0.30545687675476074,0.37035030126571655,0.2676107883453369,0.3286699520217048,0.03784608840942383,0.041680349244011775
64,2,0.2568397521972656,0.36879536223738163,0.22310900688171387,0.32722391167732134,0.03373074531555176,0.041571450560060265
64,2,0.26449108123779297,0.36738584492657633,0.23021769523620605,0.3259130168605495,0.034273386001586914,0.04147282806602684
64,2,0.2882876396179199,0.3663312021891276,0.25434207916259766,0.3249587376912435,0.033945560455322266,0.041372464497884114
64,2,0.23710274696350098,0.3646308277782641,0.20201635360717773,0.32334107474276896,0.03508639335632324,0.041289753035495154
64,2,0.33948683738708496,0.3643042824485085,0.30580997467041016,0.3231133981184526,0.033676862716674805,0.04119088433005593
64,2,0.25160837173461914,0.36285946308038175,0.21622800827026367,0.3217430726075784,0.03538036346435547,0.04111639047280336
64,2,0.32460832595825195,0.3623752714712408,0.2909238338470459,0.3213529556612425,0.033684492111206055,0.04102231580999833
64,2,0.24594378471374512,0.36091987788677216,0.21179962158203125,0.3199835389852524,0.03414416313171387,0.04093633890151978
64,2,0.33874964714050293,0.36064617133434906,0.30417680740356445,0.31978839415091054,0.03457283973693848,0.040857777183438526
64,2,0.20633292198181152,0.35876430243980595,0.17203426361083984,0.317986514510178,0.03429865837097168,0.040777787929627954
64,2,0.3554718494415283,0.35872463433139296,0.32155561447143555,0.3180295157145305,0.03391623497009277,0.040695118616862466
64,2,0.1881544589996338,0.3566940370060149,0.1542975902557373,0.31608032612573533,0.033856868743896484,0.04061371088027954
64,2,0.3974170684814453,0.3571731314939611,0.3637092113494873,0.3166406659518971,0.03370785713195801,0.040532465542063995
