batch_size,worker_num,batch_time,avg_batch,data_time,avg_data,train_time,avg_train
512,8,28.373653888702393,28.373653888702393,27.554205656051636,27.554205656051636,0.8194482326507568,0.8194482326507568
512,8,0.5252988338470459,14.44947636127472,0.08710289001464844,13.820654273033142,0.43819594383239746,0.6288220882415771
512,8,0.24293899536132812,9.713963905970255,0.0948939323425293,9.24540082613627,0.14804506301879883,0.4685630798339844
512,8,0.48499512672424316,7.406721711158752,0.3374009132385254,7.018400847911835,0.14759421348571777,0.3883208632469177
512,8,0.47399187088012695,6.020175743103027,0.3388664722442627,5.68249397277832,0.13512539863586426,0.33768177032470703
512,8,0.49033164978027344,5.098535060882568,0.35465145111083984,4.794520219167073,0.1356801986694336,0.3040148417154948
512,8,0.5060243606567383,4.44246210370745,0.3582005500793457,4.160760266440255,0.14782381057739258,0.2817018372671945
512,8,0.48751306533813477,3.9480934739112854,0.33866047859191895,3.6829977929592133,0.14885258674621582,0.26509568095207214
512,8,0.4806513786315918,3.5628221299913196,0.33620691299438477,3.311132139629788,0.14444446563720703,0.25168999036153156
512,8,0.4964728355407715,3.2561872005462646,0.3506760597229004,3.015086531639099,0.1457967758178711,0.24110066890716553
512,8,0.4988079071044922,3.0055163556879214,0.35332250595092773,2.773107983849265,0.14548540115356445,0.23240837183865634
512,8,0.49312925338745117,2.796150763829549,0.348067045211792,2.571021238962809,0.14506220817565918,0.2251295248667399
512,8,0.4894106388092041,2.6187092157510614,0.34444475173950195,2.3997461245610165,0.14496588706970215,0.2189630911900447
512,8,0.49631810188293457,2.4671098504747664,0.3516519069671631,2.2534536804471696,0.14466619491577148,0.2136561700275966
512,8,0.488433837890625,2.3351981163024904,0.3438129425048828,2.126144297917684,0.1446208953857422,0.20905381838480633
512,8,0.5024182796478271,2.220649376511574,0.3577697277069092,2.0156208872795105,0.14464855194091797,0.2050284892320633
512,8,0.4840853214263916,2.118498549741857,0.33963847160339355,1.917033686357386,0.14444684982299805,0.20146486338447123
512,8,0.49045515060424805,2.0280516942342124,0.34625673294067383,1.8297683000564575,0.14419841766357422,0.19828339417775473
512,8,0.5000782012939453,1.9476320367110402,0.35596203804016113,1.7521995494240208,0.14411616325378418,0.19543248728701942
512,8,0.5011417865753174,1.875307524204254,0.3555898666381836,1.682369065284729,0.1455519199371338,0.19293845891952516
512,8,0.4909048080444336,1.8093835853395008,0.34668874740600586,1.6187652406238375,0.14421606063842773,0.19061834471566336
512,8,0.4894561767578125,1.749386884949424,0.3433382511138916,1.5607912865552036,0.1461179256439209,0.18859559839422052
512,8,0.4877772331237793,1.6945342913917874,0.34213972091674805,1.5078064358752707,0.14563751220703125,0.18672785551651663
512,8,0.49770593643188477,1.6446664432684581,0.35120344161987305,1.4596146444479625,0.14650249481201172,0.1850517988204956
512,8,0.497403621673584,1.5987759304046631,0.3526341915130615,1.4153354263305664,0.14476943016052246,0.18344050407409668
512,8,0.4889521598815918,1.5560904007691603,0.3451049327850342,1.3741727150403535,0.14384722709655762,0.1819176857288067
512,8,0.49863314628601074,1.5169253172697843,0.3536975383758545,1.3363773381268536,0.14493560791015625,0.18054797914293078
512,8,0.5037076473236084,1.4807389719145638,0.35864710807800293,1.3014584013393946,0.14506053924560547,0.17928057057516916
512,8,0.49626684188842773,1.4467916570860764,0.3518977165222168,1.268714929449147,0.14436912536621094,0.17807672763692922
512,8,0.48482751846313477,1.414726185798645,0.33969998359680176,1.2377477645874024,0.145127534866333,0.1769784212112427
512,8,0.49158334732055664,1.3849473845574165,0.3415215015411377,1.2088372399730067,0.15006184577941895,0.17611014458440966
512,8,0.4926440715789795,1.3570629060268402,0.34612441062927246,1.181877464056015,0.14651966094970703,0.1751854419708252
512,8,0.5018210411071777,1.3311464858777593,0.3541293144226074,1.1567941867943965,0.1476917266845703,0.17435229908336292
512,8,0.49042677879333496,1.3064194356693941,0.34508419036865234,1.13292036337011,0.14534258842468262,0.1734990722992841
512,8,0.49803900718688965,1.2833228519984654,0.35326194763183594,1.1106444086347307,0.1447770595550537,0.17267844336373464
512,8,0.49462294578552246,1.261414521270328,0.3494875431060791,1.089501162370046,0.14513540267944336,0.17191335890028211
512,8,0.5009796619415283,1.2408622277749553,0.35167598724365234,1.069559941420684,0.14930367469787598,0.17130228635427114
512,8,0.4746735095977783,1.2206993667702926,0.33672165870666504,1.0502747234545255,0.13795185089111328,0.17042464331576698
512,8,0.49429750442504883,1.2020736779922094,0.3499574661254883,1.032317870702499,0.14434003829956055,0.1697558072897104
512,8,0.5075485706329346,1.1847105503082276,0.3621358871459961,1.0155633211135864,0.14541268348693848,0.16914722919464112
512,8,0.49845218658447266,1.1679725414369164,0.35327911376953125,0.9994100477637314,0.1451730728149414,0.16856249367318502
512,8,0.4956696033477783,1.1519653286252702,0.3488438129425049,0.9839203755060831,0.14682579040527344,0.16804495311918713
512,8,0.5004396438598633,1.136813568514447,0.3555326461791992,0.9693067073822021,0.14490699768066406,0.16750686113224472
512,8,0.5015778541564941,1.1223763931881297,0.3547699451446533,0.9553399627858942,0.14680790901184082,0.16703643040223556
512,8,0.5005092620849609,1.1085571236080594,0.3524656295776367,0.9419427553812663,0.14804363250732422,0.16661436822679307
