batch_size,worker_num,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train
16,0,0.34068846702575684,0.34068846702575684,0.34068846702575684,0.34068846702575684,0.34068846702575684,0.37652134895324707,0.37652134895324707,0.37652134895324707,0.37652134895324707,0.37652134895324707
