batch_size,worker_num,batch_time,avg_batch,data_time,avg_data,train_time,avg_train
16,4,12.337907075881958,12.337907075881958,11.89755368232727,11.89755368232727,0.4403533935546875,0.4403533935546875
16,4,0.040307044982910156,6.189107060432434,0.001272439956665039,5.949413061141968,0.03903460502624512,0.2396939992904663
16,4,0.02218914031982422,4.1334677537282305,0.0009412765502929688,3.9665891329447427,0.02124786376953125,0.16687862078348795
16,4,0.027815580368041992,3.1070547103881836,0.006893157958984375,2.9766651391983032,0.020922422409057617,0.13038957118988037
16,4,0.027992725372314453,2.4912423133850097,0.0057373046875,2.3824795722961425,0.022255420684814453,0.10876274108886719
16,4,0.06778597831726074,2.0873329242070517,0.036195993423461914,1.9914323091506958,0.03158998489379883,0.09590061505635579
16,4,0.034571170806884766,1.7940812451498849,0.004945993423461914,1.707648549761091,0.02962517738342285,0.08643269538879395
16,4,0.03270411491394043,1.5739091038703918,0.003306150436401367,1.4946057498455048,0.029397964477539062,0.07930335402488708
16,4,0.03254818916320801,1.402646780014038,0.003347158432006836,1.3289103507995605,0.029201030731201172,0.07373642921447754
16,4,0.04711556434631348,1.2670936584472656,0.014869928359985352,1.197506308555603,0.032245635986328125,0.0695873498916626
