batch_size,worker_num,prefetch_factor,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train,AVG_todevice,MIN_todevice,MAX_todevice,Median_todevice,p99_todevice
512,4,1,0.897187084254652,0.023933887481689453,5.8660290241241455,0.24933624267578125,3.106053352355957,0.15051791455486033,0.1381855010986328,0.9420778751373291,0.13943195343017578,0.42493128776550293,0.023757304295454876,0.023659706115722656,0.02470111846923828,0.023747682571411133,0.023870468139648438
512,8,1,0.19393468139195205,0.023909330368041992,6.830677509307861,0.024444580078125,1.1315088272094727,0.15147400846575745,0.1340649127960205,1.0095956325531006,0.13950276374816895,0.42404603958129883,0.02374137274109491,0.02364325523376465,0.024673938751220703,0.023714780807495117,0.024524450302124023
512,16,1,0.09218898150000242,0.023848533630371094,6.886478424072266,0.02419424057006836,0.026697158813476562,0.16065518218691988,0.13218235969543457,1.861936092376709,0.13919401168823242,0.6010618209838867,0.023686519943841612,0.02362990379333496,0.024906396865844727,0.0236666202545166,0.023800373077392578
16,4,1,0.01399069247038468,0.000946044921875,0.4394192695617676,0.009171485900878906,0.053664445877075195,0.023009656012981668,0.01614689826965332,0.4889516830444336,0.02273249626159668,0.027251720428466797,0.000868381708041243,0.0007953643798828125,0.0048084259033203125,0.0008685588836669922,0.0009458065032958984
16,8,1,0.0016569499073476567,0.0009331703186035156,0.5378317832946777,0.0013217926025390625,0.0020928382873535156,0.02294668848665877,0.014209747314453125,0.4113917350769043,0.02254652976989746,0.027756929397583008,0.000849088628788938,0.0007915496826171875,0.004498004913330078,0.0008382797241210938,0.0010344982147216797
16,16,1,0.0016858700452477618,0.0008873939514160156,0.6651990413665771,0.0013451576232910156,0.002212047576904297,0.02212258793603534,0.008565187454223633,0.6250722408294678,0.02240133285522461,0.028889894485473633,0.0008509047087402954,0.0007746219635009766,0.002914905548095703,0.0008418560028076172,0.0010955333709716797
16,32,1,0.001910640620279765,0.0009515285491943359,1.0568203926086426,0.0013556480407714844,0.0019791126251220703,0.024198891221732275,0.01570606231689453,0.6666319370269775,0.023795127868652344,0.028618812561035156,0.0008539449328604131,0.0008006095886230469,0.0020177364349365234,0.0008432865142822266,0.0010690689086914062
32,4,1,0.04393102311301625,0.0016207695007324219,0.6509602069854736,0.002111673355102539,0.19020390510559082,0.02274965727585426,0.015130996704101562,0.4840364456176758,0.021850109100341797,0.028528928756713867,0.001589773417353213,0.0015168190002441406,0.0033867359161376953,0.001573801040649414,0.0017733573913574219
32,8,1,0.0036766873425927416,0.0016016960144042969,0.7548830509185791,0.0018305778503417969,0.02086639404296875,0.021259293325062933,0.014849662780761719,0.5191307067871094,0.020822525024414062,0.025716066360473633,0.0015498959142407555,0.0015110969543457031,0.0029404163360595703,0.0015411376953125,0.0016703605651855469
32,16,1,0.0021592373254595847,0.0015957355499267578,0.7560844421386719,0.0017352104187011719,0.002460002899169922,0.021657700302718817,0.013857364654541016,0.7333705425262451,0.02110743522644043,0.026519298553466797,0.0015370832688209118,0.0015060901641845703,0.0026323795318603516,0.0015323162078857422,0.0016672611236572266
32,32,1,0.0023514553643893387,0.0016138553619384766,1.019866704940796,0.001790761947631836,0.0029578208923339844,0.02118123798951812,0.013654232025146484,1.198354959487915,0.020364999771118164,0.02527165412902832,0.001547712257419569,0.0015103816986083984,0.004330873489379883,0.0015382766723632812,0.0017235279083251953
64,4,1,0.08015880901655038,0.003097057342529297,0.9215738773345947,0.04077649116516113,0.3123006820678711,0.0293382092275243,0.023409128189086914,0.4370439052581787,0.029041767120361328,0.03432965278625488,0.0030606797431362446,0.0029878616333007812,0.003945827484130859,0.0030715465545654297,0.0031328201293945312
64,8,1,0.009498583084937633,0.00310516357421875,1.1674816608428955,0.003345012664794922,0.04808473587036133,0.027156930038894432,0.021100997924804688,0.4140605926513672,0.02834773063659668,0.03230786323547363,0.003039094461672667,0.002994537353515625,0.03251528739929199,0.003017425537109375,0.0030939579010009766
64,16,1,0.0037910595111761134,0.003068685531616211,1.0929598808288574,0.003198862075805664,0.0038983821868896484,0.02866781633654456,0.021874189376831055,0.9989192485809326,0.02790522575378418,0.031851768493652344,0.0030096295712769834,0.0029802322387695312,0.005598545074462891,0.0029993057250976562,0.003110170364379883
64,32,1,0.004013134919661751,0.0030710697174072266,1.424645185470581,0.003225088119506836,0.0045621395111083984,0.029507788820662302,0.022330045700073242,1.5668153762817383,0.028484344482421875,0.0325772762298584,0.0030230530972840605,0.0029807090759277344,0.008239030838012695,0.003004312515258789,0.003210783004760742
128,4,1,0.17185135378592137,0.0060808658599853516,1.8005344867706299,0.10571408271789551,0.6870594024658203,0.04506200376240865,0.0373835563659668,0.4104745388031006,0.044809579849243164,0.04729294776916504,0.006031462456332869,0.005943775177001953,0.0084075927734375,0.006047487258911133,0.006102561950683594
128,8,1,0.035223025432054786,0.006093025207519531,1.5267977714538574,0.006319284439086914,0.2566647529602051,0.045041583765154776,0.03714942932128906,0.898627519607544,0.04445075988769531,0.048248291015625,0.005990541320869411,0.005941152572631836,0.007706880569458008,0.005967378616333008,0.0061397552490234375
128,16,1,0.007155798364436251,0.0060579776763916016,1.8175654411315918,0.006211757659912109,0.006860256195068359,0.04510868459508039,0.037869930267333984,1.3764097690582275,0.04426908493041992,0.04740595817565918,0.005953496602223791,0.00593113899230957,0.0070667266845703125,0.005950212478637695,0.006012916564941406
128,32,1,0.00792181056955348,0.006066322326660156,3.2689504623413086,0.006234169006347656,0.007077693939208984,0.045472885596043226,0.03824281692504883,1.634347915649414,0.0444948673248291,0.04774284362792969,0.005959214954481072,0.005930662155151367,0.007193565368652344,0.005953788757324219,0.006029605865478516
256,4,1,0.3331128990930179,0.01206517219543457,2.7516376972198486,0.11496615409851074,1.3649799823760986,0.07594438697742498,0.06858277320861816,0.9085695743560791,0.07579445838928223,0.07815384864807129,0.011934354983229211,0.011856555938720703,0.014564990997314453,0.011950016021728516,0.012015581130981445
256,8,1,0.07424714278126288,0.01198887825012207,3.950690984725952,0.012478351593017578,0.5603542327880859,0.07683303629023501,0.07073616981506348,0.5860183238983154,0.0763392448425293,0.07959413528442383,0.011908922953226755,0.011829376220703125,0.01299595832824707,0.011890411376953125,0.012067079544067383
256,16,1,0.014230261559131324,0.011980056762695312,3.8627536296844482,0.012246131896972656,0.013215065002441406,0.07660778780569737,0.06866312026977539,1.4587233066558838,0.07593774795532227,0.07942748069763184,0.011917306327152585,0.011827945709228516,0.08560323715209961,0.011856794357299805,0.01195669174194336
256,32,1,0.015308592809193854,0.011989355087280273,3.525627613067627,0.012232542037963867,0.013348102569580078,0.07751153684270078,0.07017874717712402,2.019932508468628,0.07620620727539062,0.07927274703979492,0.011872349829151892,0.011832237243652344,0.013651847839355469,0.011862039566040039,0.011974096298217773
512,4,1,0.7672564188639323,0.023897886276245117,5.441576957702637,0.682016134262085,2.1307787895202637,0.13935018991721027,0.13108563423156738,1.0946784019470215,0.13857483863830566,0.14215731620788574,0.023755872803649446,0.023652315139770508,0.024564504623413086,0.023762941360473633,0.023823261260986328
