batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
16,1,9,0,6.820692300796509,5.223713159561157,1.5969791412353516,0.045018911361694336
16,1,10,0,6.680279970169067,5.0942535400390625,1.5860264301300049,0.04492926597595215
16,1,11,0,6.878324508666992,5.288006067276001,1.5903184413909912,0.044981956481933594
16,1,12,0,6.729807138442993,5.092067003250122,1.637740135192871,0.04859733581542969
16,1,13,0,6.746562242507935,5.066872835159302,1.6796894073486328,0.0454564094543457
16,1,14,0,7.085675477981567,5.367351055145264,1.7183244228363037,0.045126914978027344
16,1,15,0,6.740219831466675,5.144457101821899,1.5957627296447754,0.045169830322265625
16,1,16,0,6.874661684036255,5.1715686321258545,1.7030930519104004,0.045006752014160156
16,2,9,0,3.6416146755218506,1.9232804775238037,1.7183341979980469,0.048314809799194336
16,2,10,0,3.604292154312134,1.865311622619629,1.7389805316925049,0.04427623748779297
16,2,11,0,3.6110668182373047,1.9786572456359863,1.6324095726013184,0.043802738189697266
16,2,12,0,3.553450584411621,1.9769294261932373,1.5765211582183838,0.04361701011657715
16,2,13,0,3.507284641265869,1.8298001289367676,1.6774845123291016,0.044281721115112305
16,2,14,0,3.558120012283325,1.9782962799072266,1.5798237323760986,0.044190406799316406
16,2,15,0,3.629767894744873,1.9824495315551758,1.6473183631896973,0.044138193130493164
16,2,16,0,3.3796792030334473,1.7137112617492676,1.6659679412841797,0.04366922378540039
16,4,9,0,2.3199713230133057,0.431138277053833,1.8888330459594727,0.04337048530578613
16,4,10,0,2.3466999530792236,0.4513559341430664,1.8953440189361572,0.04315662384033203
16,4,11,0,2.504146099090576,0.5270588397979736,1.9770872592926025,0.043615102767944336
16,4,12,0,2.3605144023895264,0.46585845947265625,1.8946559429168701,0.04315543174743652
16,4,13,0,2.3180158138275146,0.4985969066619873,1.8194189071655273,0.04302191734313965
16,4,14,0,2.270754098892212,0.4410698413848877,1.8296842575073242,0.042931318283081055
16,4,15,0,2.278823137283325,0.4785439968109131,1.800279140472412,0.04297304153442383
16,4,16,0,2.269279956817627,0.4192698001861572,1.8500101566314697,0.04297757148742676
16,8,9,0,2.8743858337402344,0.5445427894592285,2.329843044281006,0.0439448356628418
16,8,10,0,2.9254679679870605,0.588531494140625,2.3369364738464355,0.0479736328125
16,8,11,0,2.9956164360046387,0.6027781963348389,2.3928382396698,0.043851375579833984
16,8,12,0,3.055819034576416,0.5286226272583008,2.5271964073181152,0.04353594779968262
16,8,13,0,3.1231191158294678,0.5501782894134521,2.5729408264160156,0.04406404495239258
16,8,14,0,3.166736364364624,0.5166327953338623,2.6501035690307617,0.04333329200744629
16,8,15,0,3.253535509109497,0.5368683338165283,2.7166671752929688,0.04405975341796875
16,8,16,0,3.2861738204956055,0.5573434829711914,2.728830337524414,0.04389333724975586
16,16,9,0,3.4732446670532227,0.7197201251983643,2.7535245418548584,0.043939828872680664
16,16,10,0,3.7342417240142822,0.7394702434539795,2.9947714805603027,0.043992042541503906
