batch_size,worker_num,batch_idx,batch_time,avg_batch,data_time,avg_data,train_time,avg_train
8,8,1,24.352160930633545,24.352160930633545,23.562072277069092,23.562072277069092,0.7900886535644531,0.7900886535644531
8,8,2,0.040624141693115234,12.19639253616333,0.0006036758422851562,11.781337976455688,0.04002046585083008,0.4150545597076416
8,8,3,0.018620014190673828,8.137135028839111,0.0005331039428710938,7.854403018951416,0.018086910247802734,0.2827320098876953
8,8,4,0.027950048446655273,6.109838783740997,0.0076084136962890625,5.892704367637634,0.02034163475036621,0.21713441610336304
8,8,5,0.022263526916503906,4.892323732376099,0.0016591548919677734,4.714495325088501,0.020604372024536133,0.17782840728759766
8,8,6,0.03339266777038574,4.0825018882751465,0.006487369537353516,3.929827332496643,0.026905298233032227,0.15267455577850342
8,8,7,0.0329737663269043,3.503997870853969,0.0024466514587402344,3.368772949491228,0.030527114868164062,0.13522492136274064
8,8,8,0.029403209686279297,3.069673538208008,0.0010466575622558594,2.947807163000107,0.028356552124023438,0.121866375207901
8,8,9,0.030054330825805664,2.7319380707210965,0.0010311603546142578,2.6203876071506076,0.029023170471191406,0.11155046357048883
8,8,10,0.029943466186523438,2.461738610267639,0.000988006591796875,2.3584476470947267,0.028955459594726562,0.1032909631729126
8,8,11,0.033151865005493164,2.2409579970619893,0.0009722709655761719,2.1441317038102583,0.03217959403991699,0.09682629325173119
