batch_size,worker_num,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train
128,4,0.4288418471813202,0.0061397552490234375,9.697849750518799,0.08248090744018555,6.274768908023829,0.07442007064819336,0.0390009880065918,0.9646239280700684,0.05032515525817871,0.6357671999931331
//下面是一个main.py 两个GPU数据并行训练 同时启动两main.py 一共有4个训练进程
128,4,0.4525321125984192,0.00611114501953125,10.256597518920898,0.18090367317199707,6.6574025964736885,0.09795829653739929,0.04136228561401367,0.727708101272583,0.08507895469665527,0.5009459543228146
128,4,0.43733218908309934,0.006503105163574219,10.141538619995117,0.17669570446014404,6.594409666061396,0.09787275195121765,0.0503232479095459,0.6759629249572754,0.08616220951080322,0.47174354314804046
//0710 debug 的结果
16,4,0.012412238930478508,0.001018524169921875,8.792127847671509,0.00858914852142334,0.02764541387557987,0.024946364870777837,0.017417430877685547,0.5639374256134033,0.02463531494140625,0.032323791980743415
16,4,0.009434560346014706,0.0009622573852539062,9.160696029663086,0.0041054487228393555,0.02476451158523563,0.028418522263750617,0.020374774932861328,0.46524715423583984,0.028713464736938477,0.033479218482971196
//0711 恢复原生beegfs
16,0,0.101483706338906,0.08020496368408203,0.2132587432861328,0.1003807783126831,0.1297356843948362,0.03500316393228225,0.0198211669921875,0.5247349739074707,0.03472411632537842,0.04515292644500724
16,0,0.10049267511799502,0.08053731918334961,0.20438790321350098,0.09911322593688965,0.13780642747879018,0.03569343943654755,0.019833087921142578,0.5281157493591309,0.03496551513671875,0.04530880451202392
16,0,0.10253663269090063,0.0812838077545166,0.2178497314453125,0.10031592845916748,0.18985834121704065,0.03511202740080563,0.01851940155029297,0.5402750968933105,0.03419482707977295,0.045210294723510645
16,1,0.2553367118040721,0.14499640464782715,2.4993627071380615,0.25208258628845215,0.2807592868804931,0.0433351077415325,0.03869748115539551,0.5967178344726562,0.042336463928222656,0.05088576555252074
512,0,3.4708139300346375,3.0662553310394287,4.199848175048828,3.438595771789551,4.1781007766723635,0.20024592876434327,0.14083385467529297,0.7885730266571045,0.15484750270843506,0.723246393203735
512,4,7.701518917083741,6.388249635696411,13.979408264160156,7.29097592830658,13.091290321350092,0.2250996470451355,0.15404558181762695,1.1960325241088867,0.15702414512634277,1.0543673038482657
256,4,3.9022888243198395,2.80869197845459,11.28174376487732,3.7276041507720947,8.47632635593414,0.12561242580413817,0.09075188636779785,0.9921376705169678,0.0953981876373291,0.6950870704650874
256,2,3.701922470331192,3.09041428565979,6.960036516189575,3.7555192708969116,5.791214613914488,0.11675620079040527,0.07683682441711426,0.8934118747711182,0.09312784671783447,0.6716171717643735
