model,batchsize,blocknum,threadnum,iteration,total_avg,total_avg_filter,total_fluctuation(%),data_avg,data_avg_filter,data_fluctuation(%),train_avg,train_avg_filter,train_fluctuation(%)
resnet18,128,1,128,2001,0.0606098,0.0604438,0.274759,0.00727583,0.00727947,-0.049975,0.0533506,0.0531855,0.310498
resnet18,16,1,16,2001,0.0180395,0.0178851,0.863737,0.00274141,0.00274278,-0.049975,0.0153143,0.0151603,1.01537
resnet18,256,1,256,2001,0.1251,0.124908,0.153432,0.0140544,0.0140614,-0.049975,0.111061,0.11087,0.172483
resnet18,32,1,32,2001,0.023206,0.0230521,0.667261,0.00233828,0.00233945,-0.049975,0.0208865,0.020734,0.73574
resnet18,64,1,64,2001,0.0324952,0.0323203,0.541127,0.00399452,0.00399652,-0.049975,0.0285199,0.0283461,0.61314
